,feat 1,feat 2,feat 3,feat 4,feat 5,feat 6,feat 7,feat 8,class
415,89.921875,43.14141162,,1.59853819,1.429765886,,12.62556139,168.144427,1
416,32.0390625,29.777141600000004,5.179501506,,30.32608696,,2.203174346,4.210192528,1
417,,41.21834649,0.137445218,0.563156666,,,14.92650567,265.5465533,0
418,105.3125,,,,,,,235.32039469999998,0
419,,50.00381821,,,,,9.995806288999999,105.24647759999998,0
420,,31.27579307,,,85.21571906,,0.536083971,,1
421,,,,,1.510033445,14.49445978,,154.333193,0
422,,,0.12137449199999999,,0.867892977,,15.74871118,,0
423,,48.11665347,,-0.10785842400000001,2.165551839,15.34942017,,115.41967859999998,0
424,125.484375,,,,,12.67293068,11.98346026,,0
425,,45.18829691,,0.18598175100000003,,,13.83515149,256.8024561,0
426,,51.32854535,,-0.201318241,,12.63624699,,,0
427,,52.99754414,,-0.210571752,,,,,0
428,,49.61223663,-0.04843176,,,13.91994948,,153.59642759999997,0
429,,,,13.77286958,127.9431438,72.76456821,0.067914638,,1
430,117.2265625,,0.199199572,-0.9168414840000001,,27.08359888,,,0
431,,48.61220259,0.141574014,,2.071906355,14.004293900000002,10.21322303,134.1366644,0
432,,33.78335935,,,1.699832776,12.82051424,,,0
433,,,0.557888036,,2.6889632110000004,17.1833097,,,0
434,,51.25335355,,-0.35322962700000005,103.73244150000001,,0.08409911,-1.8598145130000001,0
435,,,0.282037699,0.11774236800000001,,14.45704611,,117.9152166,0
436,,,0.10498058,-0.014052604,1.3787625419999998,14.75075591,,,0
437,117.9375,,0.145346268,,,,,208.3669449,0
438,,,0.12227945,-0.343708533,147.86789299999998,,,-0.9449251329999999,0
439,,43.32782847,,0.08252999400000001,1.8344481609999999,11.77936879,,195.6915999,0
440,,,0.16713039400000002,,2.528428094,17.04499342,,,0
441,117.8515625,,0.5578432210000001,0.810861197,,,10.53115762,134.45143190000002,0
442,122.9453125,,0.09887852300000001,,,,,11.47823016,0
443,124.046875,,0.034262891000000004,,2.047658863,17.45343263,10.30828228,114.76183700000001,0
444,101.8671875,47.98785183,,-0.064249094,,,7.583217557,69.00328092,0
445,103.921875,42.75248702,0.470389977,,0.870401338,11.29791588,15.98328874,,0
446,,48.68248969,,-0.148004689,20.7090301,52.72613936,2.3945265780000002,4.347367271,0
447,58.5625,49.37084634,,5.826625537999999,,,1.96595997,2.520671988,1
448,,,0.432295018,,,14.13330132,,,0
449,,44.82173826,,,1.8344481609999999,12.06238039,,190.6753705,1
450,,,0.154869952,,7.760869565,36.67257285,4.90966293,,0
451,,,0.176191734,-0.6414983679999999,1.762541806,15.47936813,11.20794981,,0
452,,,-0.489859978,,11.08026756,38.92369147,3.7786358780000002,13.99981472,0
453,126.7265625,49.48795858,0.218756316,-0.247388478,1.609531773,,,,0
454,107.2265625,36.60520259,0.32813054,,2.87458194,18.34022543,,,0
455,138.78125,,,,24.7090301,,2.0334080759999997,2.790776169,0
456,,47.29978105,0.107539204,0.216624276,,17.99960312,8.845031719,,0
457,100.5078125,,,,1.6839464880000001,,12.32105537,214.4422335,0
458,138.765625,54.56496764,,,5.337792642,27.93592663,,,0
459,86.109375,46.1568715,,,,,,,0
460,107.1328125,51.48943628,,0.214160185,,17.6680112,,,0
461,113.2734375,44.81676494,,0.546704967,,,6.311962413,47.5651317,0
462,,49.65342225,,,,,14.42450438,,0
463,,44.87404179,,0.474714455,1.7215719059999999,,11.56989675,177.323185,0
464,91.1484375,,0.588747847,,1.27090301,11.51065478,,,0
465,,,,-0.035064813,,20.99625429,,63.27426935,0
466,,38.40146224,,,,13.823669199999998,13.03872101,185.6104876,0
467,,33.92182012,,3.7274425730000003,,23.21793281,7.413706878999999,58.30812363,0
468,,47.77089438,,,4.193143813,26.46526062,6.927045631,49.62852693,0
469,113.765625,51.10046544,,0.357660679,3.7257525080000002,23.07186763,,,0
470,,,,,2.638795987,,,,0
471,,,-0.417425064,0.008936608,,11.08466771,16.15530276,,0
472,122.921875,,,-0.550760135,6.29180602,30.11951056,,,0
473,,53.60493631,,-0.539663837,0.5275919729999999,8.235054846,,,0
474,,,0.356099802,,26.82859532,,,,0
475,,34.38146246,,22.61491549,1.905518395,,12.38519299,,1
476,137.4375,,,0.27538540100000003,,,,271.3693619,0
477,101.359375,,,,1.034280936,11.24884217,15.46934624,282.5797272,0
478,137.5546875,,0.16562016300000001,-0.328969634,1.558528428,12.94362949,,,0
479,,46.30384258,,,,,8.560730986,,0
480,74.8515625,,2.04966648,8.119674898,5.142140468,,,38.39563433,1
481,,53.81949541,,,3.031772575,,,77.61062905,0
482,88.7734375,,,1.838624412,,,7.843227978,73.94978304,0
483,,39.41440783,,,,,,,0
484,,,0.445107873,0.321881912,,,,122.31013899999999,0
485,,,,6.33891946,16.426421400000002,51.94941041,,,1
486,,,5.782784692999999,38.42635015,50.84866221,68.16279701,1.5827755159999999,1.50794345,1
487,,,,-0.28859668899999996,4.963210702,25.46934647,5.978546549,,0
488,,,,,1.059364548,10.27533923,,343.0466051,0
489,110.9453125,,0.40869378,,2.307692308,15.86625669,9.088809626,,0
490,109.4453125,38.43659726,0.318700037,1.468051559,,,,,0
491,,,0.33546196100000003,,2.073578595,,10.13774768,,0
492,113.84375,45.43271768,,-0.090753165,2.008361204,13.24265166,10.574805099999999,,0
493,,46.74714268,,,30.83361204,,1.8251108040000001,,0
494,122.59375,49.14732913,0.17984175800000002,,,9.623603692,,417.7936044,0
495,124.765625,49.25769045,,-0.080406563,3.25083612,22.703313100000003,7.703877085,62.57252372,0
496,,,,0.325643415,1.5760869569999998,,11.39366554,,0
497,,45.95528926,,,1.882107023,,10.97541899,167.7166511,0
498,,,,-0.187549493,,16.5819075,8.654551011,,0
499,,,,0.346075212,,23.74891402,,,0
500,,,0.190327374,0.5734894070000001,,,,,0
501,116.3125,,0.011651473,,1.136287625,,13.96159728,,0
502,103.375,43.96767278,,,2.056020067,12.90773946,,157.1482408,0
503,,,,3.8886842560000003,,79.51911913,,-0.579443114,1
504,156.6015625,52.44123792,,0.20642443,,82.85947664,,,0
505,93.5546875,51.09684564,0.866202418,,122.34949830000001,79.08014176,-0.25520488,-1.071280228,1
506,,38.05148843,0.13908388300000002,1.321676309,2.132943144,13.578394400000002,10.01307395,,0
507,134.71875,44.4284779,0.035439971,0.31422721,100.3645485,92.94734123,,-1.8696052930000002,0
508,,49.86007521,1.7490521959999998,,156.9816054,,,,1
509,,46.86134111,0.171423052,0.7894670229999999,1.4339464880000001,12.30288672,,208.2135748,0
510,,46.66540053,-0.241413855,,2.824414716,,8.046671271000001,83.74654585,0
511,115.2578125,49.22941291,0.220433713,,,11.69028092,,,0
512,,,,0.31914363,1.122909699,,13.80128492,,0
513,,40.25280145,,1.207152687,2.387123746,13.89033017,,,0
514,109.09375,,,-0.037571122,,18.63247088,,,0
515,107.640625,47.33486664,0.311011642,,1.6956521740000001,14.50415744,,,0
516,103.0625,38.327281,0.49256475200000005,,2.340301003,18.46673991,8.886016682000001,,0
517,112.578125,43.89362307,,,,,,,0
518,,46.06149759,,0.40126969,,,0.283126015,,0
519,117.21875,,,-0.31736284800000003,3.0334448160000003,,,,0
520,,,0.23472310600000001,,,,,,0
521,,,,-0.114140774,,25.49317891,,,0
522,108.1875,33.57727794,0.38243247,,,32.86468667,,30.23470193,0
523,,46.59155383,,,,,,-0.438687261,1
524,,39.37965002,,,,,11.26148878,157.93690149999998,0
525,,,3.909548891,16.57935452,,66.27613981,,,1
526,55.5546875,,3.386099145,17.27762954,13.46655518,,,13.44302918,1
527,,47.08186645,0.38742539,0.279039656,5.296822742,,,,0
528,,42.65152217,,,,16.12842246,,,0
529,122.4609375,47.50771358,,0.24938957899999997,,,9.783736977,,0
530,,54.68638392,0.157810401,-0.411719425,3.41638796,20.21842761,7.372454754,61.78719748,0
531,103.8203125,40.21921058,,2.529359158,,15.668096499999999,7.673578363,,0
532,127.71875,45.85608219,,-0.022252825,18.71237458,,2.773775913,,0
533,,,0.258365368,0.65739588,1.003344482,,,,0
534,,38.91130662,,,,,7.4516877589999995,,0
535,135.0625,,,-0.562358783,,10.19568207,,,0
536,,,,0.517487179,,,,,0
537,,35.01822123,,20.81496821,,63.10692302,,2.8987983610000003,1
538,138.1640625,,-0.093327044,0.178409655,,,,,0
539,,41.69603709,,,6.392976589,32.71782293,5.357518634,,1
540,,,0.043131957,0.18495481600000002,,18.34554885,,80.16710163,0
541,,,2.019289295,,15.15468227,49.24629575,3.364227521,10.37875397,1
542,148.0546875,,,,24.63795987,63.96070489,2.3748208109999998,,0
543,183.453125,,,,,93.84723699,,-1.5466601430000002,0
544,,,0.15941345699999998,,2.8837792639999997,,7.934753699,79.98692162,0
545,104.7890625,45.70603289,0.274938086,0.266610142,3.780936455,28.13364851,,56.215031599999996,0
546,,,,0.276805039,2.547658863,14.56964257,9.132259963,114.73567450000002,0
547,,,0.9366127590000001,2.651894473,1.450668896,14.4683396,11.47737402,145.421376,0
548,,44.74379103,,,6.410535117,32.39177281,5.500640242999999,30.91594716,0
549,,,0.198342059,,,,,,0
550,,,,0.695922209,0.596153846,,22.34199033,,0
551,91.265625,48.46914037,,,3.123745819,18.58496906,7.2818496989999995,,0
552,,,0.285455684,-0.250897487,2.06187291,,10.38245325,,0
553,142.2890625,53.77530688,-0.085549253,-0.48332521799999995,,19.43837056,8.403919907,79.15170554,0
554,106.0234375,59.07284497,0.291955025,-0.569587069,2.578595318,,,,0
555,101.15625,51.68359833,0.35074738,,,,9.617287877999999,,0
556,50.359375,33.85786799,3.781356965,,130.88377930000001,,-0.225380169,,1
557,119.6328125,44.22348625,,0.367501213,3.477424749,,,,0
558,,,,,1.512541806,,12.24246619,,0
559,137.2265625,50.37580875,,,1.357023411,10.83999435,14.38843522,278.4724411,0
560,,,0.150724608,-0.351976822,1.336956522,,,,0
561,116.78125,50.08897357,0.26664658199999997,0.17085570600000002,2.693979933,,,,0
562,,47.495270500000004,-0.19843428800000001,0.24771410300000002,6.410535117,29.41616151,5.19876987,,0
563,,,0.429389904,,1.241638796,,,252.60281400000002,0
564,129.8671875,,,,3.346989967,,,76.81087815,0
565,,51.24498594,0.387652767,,,19.54386895,,,0
566,,47.57079172,0.292347111,,2.723244147,19.95277438,8.055644405,,0
567,,,,,,,,,0
568,,54.57265564,,-0.067770446,,,8.815342589,76.06555694,0
569,,51.41096519,0.148699264,-0.220388245,3.844481605,,7.055532567999999,51.27622029,0
570,129.46875,53.90355066,,,2.14548495,13.44083672,9.823666714,131.8578482,0
571,113.984375,35.78516286,,2.124048124,4.449832776,25.21187791,6.221214674,,0
572,,,,,,,,0.331634915,1
573,,,-0.085756893,-0.251174802,0.994983278,10.98432944,,287.3156565,0
574,,51.59766261,,-0.20211704600000002,17.43227425,47.88469912,2.7995546719999997,,0
575,109.703125,54.18535309999999,,,4.131270903,,,56.81500484,0
576,,46.79589158,0.256956703,-0.035648371,1.724916388,,10.89371851,141.60278080000003,0
577,107.515625,,0.24577057300000002,,,,12.58173187,,0
578,,,0.045520545,,2.58361204,,9.342845792,,0
579,,,0.107571714,,,,7.684458208,62.63518520000001,0
580,123.03125,,0.299127285,0.348210426,,27.96467334,,27.07554148,0
581,,35.96151032,,3.50854579,,,10.52210211,121.2028017,0
582,114.4921875,48.41325943,,0.37821705,,,,,0
583,147.7421875,,,0.057536893,,,,154.712772,0
584,116.0625,47.77563939,,,2.7015050169999997,18.17934707,7.891081388,,0
585,,,1.340455735,2.207161722,,88.73130487,1.083451295,-0.678719538,0
586,,50.37945613,0.28594718399999997,,,,6.849677671,,0
587,,54.6453448,,,0.560200669,,19.76847312,421.2285183,0
588,106.5546875,48.04535757,0.7265551109999999,0.499797463,,93.31954989,,,1
589,97.265625,45.61292381,0.34245277700000004,,,20.9506534,7.942418465,,0
590,,50.10547469,,,,16.27751645,9.692838908999999,,0
591,,,,,4.798494983,,6.003324828999999,,0
592,,53.31775463,-0.108063915,-0.527027127,4.231605351000001,24.33587517,6.7693593629999995,50.14160419,0
593,,,0.111350814,,,,6.854449719,49.36971326,0
594,,,-0.013589278,,,12.6502114,16.02735382,281.96603230000005,0
595,114.8828125,44.84950897,0.437513489,0.53176279,,,9.863247015,122.64990719999999,0
596,140.28125,,,,2.363712375,19.49180398,9.533112082,,0
597,121.5234375,46.99068472,0.290263595,-0.157445479,1.6647157190000001,15.87331091,,,0
598,130.15625,51.61628823,-0.065725085,,2.819397993,,8.066684619,68.34696233,0
599,42.9765625,30.03239523,,25.93140631,,54.33182421,,,1
600,,41.29476442,0.7824409179999999,1.757455044,,11.4788342,12.98797268,,0
601,,55.74720107,,-0.20418534,1.5551839459999999,14.32527521,,145.89061919999997,0
602,125.2421875,48.21221741,-0.08223464700000001,,,11.42736994,,256.53699539999997,0
603,130.640625,51.87285152,,,9.852842809,35.87131054,3.869401307,14.88369163,0
604,107.2890625,,,0.24600529,2.653846154,19.14232673,,96.19319076,0
605,136.890625,,-0.11684649300000001,0.190931669,1.972408027,14.31507875,,,0
606,19.8359375,,,40.80816128,60.21655518,,,,1
607,,,,-0.305717836,6.331939799,33.46759052,5.397414284,28.35738253,0
608,18.5390625,30.54297749,6.863085405,,62.50668896,,,,1
609,,,0.325621887,,1.464046823,,,172.5295044,0
610,106.4140625,41.6676822,,,,,9.557450181,,0
611,,41.74970762,2.148702629,,27.93227425,67.67510123,2.286553135,3.6156128130000003,1
612,114.171875,,,,1.903846154,17.40756626,,,0
613,105.6171875,,,-0.054699270999999994,24.22240803,,2.304263788,3.7684130089999996,1
614,,,-0.145306311,-0.248094662,5.508361204,,5.809022473,35.23884439,0
615,97.15625,,,,5.6329431439999995,29.703268599999998,5.657428672000001,32.43010938,0
616,129.2109375,46.33584134,-0.065216203,,,19.53464114,,95.12440271,0
617,,,,0.29605898199999997,1.0819397990000001,,,198.1091645,0
618,104.921875,,0.320275679,,,,8.153114696,,0
619,126.2109375,,,,7.358695652000001,32.17639405,,,0
620,95.4375,35.65651019,0.301534629,2.228429554,,,9.785341561000001,,0
621,100.3984375,50.91971927,,,3.779264214,,,65.94039539,0
622,132.6328125,60.12784181,-0.09656241199999999,-0.841248797,166.9657191,,-1.318792295,,0
623,136.109375,,,-0.030916519,,31.24278814,5.514783199,,0
624,128.1484375,,,-0.34851934700000003,,15.34111944,,196.9726524,0
625,139.546875,46.26298118,-0.258141866,,1.116220736,13.925652,13.913113199999998,,0
626,,,0.144771063,-0.30649376,6.968227425,,,,0
627,30.8359375,48.74275224,3.11998017,,,,0.286947639,,1
628,129.1953125,,0.016979713,-0.985866648,148.05016719999998,,,,0
629,113.1171875,47.34722489,0.230998641,,1.799331104,,10.37532035,118.131919,0
630,36.234375,30.64195561,4.772927847,,,,,-0.267020019,1
631,126.5546875,48.73858979,,0.01670274,11.91973244,,,12.28970236,0
632,,,,,6.738294314,30.96962972,4.941469217,,0
633,133.3046875,,,0.090902875,2.084448161,,,139.9902635,0
634,,43.19085707,0.514455267,0.8914806690000001,,15.12774476,10.51207358,,0
635,106.9453125,,,,3.3461538460000004,,6.677801566,,0
636,136.71875,,,,,15.58032769,12.38480336,,0
637,,,0.337671454,0.020867518999999998,1.123745819,,14.79251387,271.94874239999996,0
638,,,-0.101533225,,,21.27956934,6.695101717999999,,0
639,,,,,2.341137124,16.16213876,9.623206688,111.31239,0
640,126.8828125,49.02878955,,,,18.23663286,,97.07647623,0
641,101.7109375,,0.726354899,1.82809812,3.022575251,17.321386399999998,,64.14897621,0
642,,,2.43251329,6.268466638,55.11705686,78.71689256,1.095747702,-0.249699465,1
643,,,0.24070861600000001,-0.644938125,128.9188963,76.10594366,,-0.696794288,0
644,,,0.57606809,,1.4013377930000002,,,168.57891,0
645,,55.31641053,,,116.58444820000001,,,-1.579860069,0
646,108.2265625,,0.266431184,,2.89632107,17.98078554,,88.40575909999998,0
647,,,,,2.4205685619999997,14.28330919,8.962998039,,0
648,126.203125,54.12635093,,,5.462374582000001,,,,0
649,140.203125,,-0.17010070100000002,,,21.92541071,,,0
650,125.921875,47.85126849,0.100846146,-0.10015064900000001,,,,94.88062908,0
651,139.2890625,44.50546883,-0.34590361700000005,0.35587562,,,,,0
652,,,,,4.846153846,,6.290889126000001,42.01990703,0
653,,50.31517607,,-0.286659015,8.14632107,34.42940761,4.37381393,18.58006009,0
654,,,-0.061453149000000006,,4.4138795989999995,,,,0
655,107.2265625,49.31867275,0.17890308,,1.7349498330000002,11.74758849,,,0
656,93.3828125,,,1.190951871,,,11.88693487,,0
657,,53.30645482,0.287537807,-0.521528792,1.425585284,16.70890799,12.60753767,165.1344429,0
658,141.0546875,49.37093474,0.054227080999999996,,3.943979933,,7.038056647,55.35980728,0
659,,43.70211665,0.157934559,,49.19063545,78.24275392,,,0
660,,47.15221932,,1.167564167,,14.9425125,,112.10659440000002,0
661,133.875,46.57755629,,,,11.84603983,12.05445637,200.4614736,0
662,,40.73058395,,1.216102017,0.953177258,,,377.6605367,0
663,,,,,1.174749164,,,230.59783230000002,0
664,89.921875,45.41503216,,,6.964882942999999,,5.249469897,,0
665,,,,2.390385379,,,,636.8290059,0
666,61.0703125,52.7226208,1.908949655,,,,,,0
667,114.8359375,,-0.009627119,-0.528805933,,,14.08730859,,0
668,,47.69327199,0.406383006,,2.41638796,15.29734929,,103.98850209999999,0
669,126.78125,,-0.035795876000000004,-0.196276498,,,,,0
670,,45.42706893,0.432821613,0.531318183,5.323578595,,5.481053402000001,32.86354442,0
671,115.625,56.01645963,,-0.738947364,,,,121.09733659999999,0
672,,,0.050253837999999995,-0.26623507,6.535117057000001,,5.400811761,29.2277289,0
673,,,,0.370337573,9.066053512,,,,0
674,,35.07665208,0.953818457,4.238586499,15.2826087,45.35525396,,,0
675,91.828125,34.11174408,,,,,7.23510061,53.58207362,1
676,,46.37754531,,,,12.91173073,9.996153843,144.5296058,0
677,121.7890625,41.95191674,0.104261273,0.651242035,2.913879599,16.38015485,7.202757383,68.05826017,0
678,,,0.422797915,0.590769103,,,7.579115436,,0
679,126.9921875,,0.130674338,0.294683147,,,12.1765961,184.3163304,0
680,,,0.37902639299999996,,,15.72292861,10.40223126,,0
681,,49.48346226,,,2.605351171,17.28411332,9.831503294,,0
682,137.328125,,-0.163863234,-0.276708858,,35.04703889,4.889746284,24.14596331,0
683,104.953125,,0.481232369,0.62361642,1.109531773,13.26721294,13.57975917,,0
684,109.3671875,39.04762139,0.446460111,1.4095282980000001,,,,,0
685,110.59375,,,,1.389632107,16.53840244,12.81671421,,0
686,130.7890625,,0.049644306,,3.720735786,26.26203699,,,0
687,84.2265625,47.42332872,,2.60999922,132.58193980000001,71.87268664,-0.473744206,,1
688,,43.64320601,0.306567029,0.328249948,2.7366220739999996,17.41126658,8.43257251,83.20901437,0
689,108.1640625,51.85583642,0.374533858,0.23354287899999998,,,,28.97703273,0
690,,,-0.12627127,,,,10.89279805,,0
691,,,0.121687667,,8.804347826,33.28746559,,14.87227412,0
692,,51.88908353,,,,42.31560503,3.926465878,,0
693,126.09375,47.3440594,-0.06235365599999999,0.16892861,1.9715719059999999,12.70658828,,165.6852042,0
694,112.1796875,,,,,,5.200293833,,0
695,,50.40968813,,,,25.40410706,6.79207875,,0
696,22.9296875,,,30.36109107,132.5744147,65.71728224,,-0.18648862,1
697,105.390625,,0.352550342,-0.021712912,8.819397992999999,32.44090318,,17.4688418,0
698,,,,,,16.85503377,8.746258662999999,,0
699,,47.73303688,,,,,,147.8610633,0
700,103.4375,51.86215956,,,,,2.306971682,3.599275025,0
701,136.40625,50.93001287,,,,15.04005634,,,0
702,107.2734375,,,,2.682274247,17.47083724,,,0
703,124.2421875,52.44055356,0.23558513600000003,,,14.40500909,,170.9243521,0
704,,,-0.15564061199999998,,2.72993311,14.55860514,,,0
705,120.4453125,39.78866213,,,,18.36824898,8.437929546,78.76454414,0
706,95.3984375,48.16286495,,0.493510654,,18.55459006,,,0
707,79.234375,38.28480532,1.350382989,4.100627804,,,,,1
708,,44.69828323,0.47727521,1.02394347,,,,19.58007099,0
709,,44.12667091,,0.034426701000000004,,,,92.6414033,0
710,125.7890625,46.84476564,,-0.148570191,2.467391304,14.49436888,,,0
711,123.0234375,50.19842889,0.221603665,,,70.2795725,,0.524189578,0
712,,43.45664413,,0.380611042,,22.10790164,7.6635703710000005,63.07312534,0
713,,,,8.177625342,74.89297659,,0.980612921,-0.325103855,1
714,123.75,51.28748629,0.279008508,,4.066889632,27.23980968,6.945298736,48.51064174,0
715,,48.42404992,,,1.056020067,,,326.1163793,0
716,,,-0.041624087000000004,-0.318092359,,86.55749292,-0.174834832,,0
717,94.609375,,,,,,-0.18164543100000002,-1.8367306540000001,0
718,,54.737013299999994,0.248428887,-0.303730221,3.1337792639999997,,,63.62409917,0
719,93.5703125,43.51969446,0.7068440970000001,1.649448986,12.36371237,52.04785219,,13.888072400000002,0
720,,,0.774831802,2.642144215,,,,109.57698,0
721,,,,2.239492307,,19.75824428,,97.89765355,0
722,157.375,,-0.7646780679999999,0.338676214,,14.165545300000002,,163.9968472,0
723,132.4296875,,,,,32.48336944,5.829736357000001,,0
724,,,,0.24914382899999998,,,0.056649469,-1.925910411,0
