,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,class
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1.0,16.0,0
70,0.0,0.56,0.56,,2.25,0.0,,0.0,0.0,,0.0,0.56,,0.0,0.0,0.56,2.82,0.0,3.95,0.0,1.69,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.247,0.0,1.32,0.33,0.0,5.135,,190.0,1
71,0.52,1.31,0.26,0.0,2.9,0.26,0.79,,0.0,0.79,1.05,1.58,,0.0,,0.0,,1.31,3.16,0.0,0.79,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,60.0,,1
72,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,,0.0,,0.0,0.8,0.0,0.0,0.0,0.8,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,54.0,0
73,,0.33,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.33,0.0,0.0,,0.0,,0.99,0.33,,0.66,0.0,0.0,0.0,4.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.33,0.0,0.66,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306,0.204,,0.306,0.0,0.0,5.525,100.0,431.0,0
74,0.0,0.0,0.0,0.0,0.0,1.88,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,3.5,15.0,49.0,1
75,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.75,,7.0,0
76,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,5.0,17.0,20.0,0
77,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,7.69,7.69,0.0,,0.0,0.775,0.0,0.0,0.0,0.0,1.0,,5.0,0
78,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.9,0.9,0.0,0.0,0.0,0.0,,,0.0,2.72,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.164,0.0,0.0,1.391,8.0,32.0,0
79,0.0,14.28,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,5.0,9.0,0
80,0.44,0.22,0.22,0.0,0.44,0.0,,0.22,0.0,0.22,0.0,0.44,0.0,,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,0.44,0.22,,,,0.22,0.22,0.22,0.0,0.22,0.22,0.22,0.22,0.0,0.0,0.22,0.0,,,0.0,,0.44,0.0,0.0,,,0.033,0.033,0.033,0.0,2.28,,203.0,0
81,0.0,0.0,0.0,0.0,3.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0
82,0.2,,,0.0,,,,0.0,0.2,0.0,,0.4,0.0,0.0,,0.2,0.0,0.0,0.2,0.0,0.2,0.0,,0.4,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.03,1102.5,2204.0,2205.0,1
83,0.0,0.0,,0.0,0.43,,0.43,,0.0,0.43,0.0,0.43,0.0,,0.0,0.0,0.0,0.0,0.87,0.0,0.0,9.17,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.047,9.269,89.0,482.0,1
84,0.0,,0.71,0.0,0.17,0.0,0.35,0.35,0.0,,0.17,0.35,,,,0.35,0.0,0.17,0.53,,0.17,0.0,0.35,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.057,0.171,0.0,1.974,,229.0,1
85,,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,3.7,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,1.5,4.0,18.0,0
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.444,0.0,0.0,2.333,12.0,28.0,0
87,0.0,0.0,,0.0,1.73,0.0,0.0,0.0,,0.0,0.0,0.28,0.57,0.28,,,0.0,0.0,1.15,0.0,0.57,0.0,0.0,0.0,,,0.57,,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.28,0.0,0.28,0.57,0.0,0.0,0.0,0.0,0.051,,0.103,,0.0,,,24.0,0
88,,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,10.0,0.0,0.0,,,0.0,0.0,1.4,3.0,7.0,0
89,0.32,0.16,0.56,,0.32,0.23,0.04,,0.4,0.4,0.11,0.68,,,0.28,,0.4,0.4,3.08,0.16,1.32,0.0,0.44,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.04,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,,0.052,0.065,0.413,0.164,0.0,,181.0,1643.0,1
90,0.0,0.0,0.27,0.0,,0.81,,2.98,0.54,0.81,0.27,,,0.0,0.0,0.81,,0.27,2.17,1.35,2.44,,0.0,0.27,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.04,,0.565,0.121,0.0,1.617,18.0,131.0,1
91,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.85,0.0,,0.0,4.27,0.0,0.0,,0.0,4.27,0.0,0.0,5.98,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.881,0.0,0.0,,17.0,150.0,1
92,0.0,0.0,0.0,0.0,0.0,0.0,,0.79,,0.0,0.0,0.79,0.0,,0.0,,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,8.0,55.0,0
93,0.15,0.0,1.22,0.0,,0.0,0.15,0.0,0.61,0.61,0.0,0.76,,0.0,0.3,0.61,,0.0,1.83,,2.75,0.0,0.0,0.3,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.112,0.0,0.698,,0.0,5.101,,,1
94,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,0.141,0.0,0.567,0.0,0.0,,28.0,87.0,1
95,0.0,0.0,0.21,0.0,0.21,0.0,0.0,0.21,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,1.94,,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.079,0.0,,0.119,0.0,0.039,,3.0,101.0,0
96,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,7.69,0.0,0.0,0.0,0.0,0.0,0.0,,7.69,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,1.285,,9.0,0
97,0.18,0.0,0.18,0.0,,,0.0,0.06,0.06,0.06,0.06,0.55,0.3,0.06,,0.0,0.73,0.0,,0.24,1.1,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,,0.0,0.01,0.052,0.0,,0.169,,1.748,12.0,444.0,1
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.84,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,3.875,11.0,,1
99,0.0,1.65,0.0,0.0,,0.0,1.65,,0.0,1.65,0.82,0.0,0.0,0.0,0.0,0.82,0.0,0.0,3.3,0.0,0.82,0.0,,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.36,0.0,0.0,15.5,68.0,186.0,1
100,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,2.85,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,2.0,7.0,26.0,0
101,0.0,0.0,0.0,0.15,0.46,0.0,0.0,,0.0,0.0,0.0,0.92,0.0,0.15,,,0.46,0.0,0.0,0.0,,0.0,0.0,0.0,,0.3,0.0,0.0,0.3,0.92,0.0,0.0,0.0,0.0,0.0,,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.535,6.0,238.0,0
102,0.0,0.0,1.31,0.0,,,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,4.5,25.0,54.0,1
103,0.0,0.0,0.0,0.0,0.0,,0.0,2.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,1.25,0.0,0.0,0.0,0.0,0.182,0.0,0.0,0.182,0.0,3.545,21.0,78.0,1
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.22,0.0,0.0,0.0,,0.0,0.0,,0.0,1.4,0.0,0.0,0.0,0.0,2.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,3.153,,82.0,0
105,0.0,,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.37,0.0,,0.0,0.75,0.0,,,,0.0,,,,0.0,0.75,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.75,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.054,0.0,0.0,0.054,0.0,1.066,4.0,128.0,0
106,0.93,0.0,0.0,0.0,0.93,0.0,1.86,0.0,0.0,0.0,0.0,2.8,0.93,0.0,0.0,0.0,0.0,0.0,8.41,0.0,1.86,0.0,,0.93,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164,,2.306,0.164,0.0,8.312,,133.0,1
107,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,6.22,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,,64.0,0
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.84,0.0,0.0,,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,,1.68,0.0,0.0,,,,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.119,0.0,0.0,0.0,1.454,9.0,32.0,0
109,0.0,,0.25,0.0,,,0.0,0.12,0.25,0.0,,1.14,0.25,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.25,,3.04,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.12,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,2.444,24.0,,0
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,2.97,3.96,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.21,0.0,0.0,0.0,,1.736,12.0,,0
111,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,6.66,0.0,0.0,0.0,,6.66,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,2.777,12.0,25.0,1
112,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.84,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,,1.0,6.0,0
113,0.0,0.0,1.16,0.0,1.16,0.0,0.0,0.0,,0.0,0.0,1.16,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1.16,0.0,0.0,,0.0,0.0,1.16,0.0,0.368,0.0,0.184,0.0,,2.833,11.0,51.0,0
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,20.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,0
115,0.17,,,0.0,0.43,0.6,0.43,0.26,0.69,0.52,,,0.17,0.0,,0.69,0.08,1.47,2.43,0.17,,0.0,0.95,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,0.107,0.0,,,0.013,6.142,583.0,1339.0,1
116,,,0.0,,,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.939,0.0,0.0,1.379,8.0,40.0,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.44,0.0,0.0,1.44,0.0,0.0,5.79,0.0,1.44,0.0,1.44,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.542,0.271,0.0,2.157,,41.0,1
118,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,5.88,0.65,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.211,9.0,115.0,0
119,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,5.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,0.0,0.0,0.0,0.925,0.0,0.0,1.3,,13.0,0
120,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.12,0.0,2.12,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.384,3.187,7.0,,0
121,0.17,0.0,0.08,0.0,0.42,0.08,,,0.08,0.08,,0.6,0.17,0.17,0.0,0.0,0.17,,1.2,0.0,3.17,0.0,,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.028,0.099,,0.0,4.07,,574.0,1
122,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,33.33,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,3.0,0
123,,0.0,,,1.16,0.0,,0.0,,0.58,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.58,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,11.0,,1
124,,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,,0.0,0.68,,0.0,0.0,0.22,0.0,0.0,3.4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.45,0.0,0.0,0.22,0.0,,0.0,0.159,0.558,,,0.0,0.0,6.091,83.0,530.0,1
125,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,14.28,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,1.0,7.0,0
126,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,,,0.0,0.47,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,1.9,,0.0,0.0,0.0,1.42,0.0,,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.217,0.0,0.0,0.0,0.0,1.677,5.0,99.0,0
127,0.34,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,,,,0.0,3.12,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.432,0.0,0.0,0.0,0.0,1.526,11.0,87.0,0
128,0.0,0.3,0.75,0.0,0.3,0.0,0.15,0.0,0.0,0.45,,0.0,0.15,0.0,0.15,0.15,0.0,0.75,0.15,0.15,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.352,0.02,0.041,5.938,,1057.0,1
129,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,1.0,5.0,0
130,0.0,0.0,0.97,0.0,,0.0,0.0,0.0,0.0,1.94,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.97,,0.0,0.97,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.293,0.0,0.0,0.0,0.0,,14.0,70.0,0
131,0.0,,0.56,0.0,0.0,,,0.37,0.37,0.75,0.0,2.07,0.0,,0.0,0.0,0.37,0.0,2.45,0.0,0.94,0.0,0.0,0.18,0.0,0.0,0.18,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.295,0.107,0.0,,34.0,239.0,1
132,,,0.76,0.0,,0.0,0.19,0.0,,0.57,,0.0,0.19,0.0,,0.19,0.0,0.95,0.19,,0.95,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.19,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.632,0.03,0.09,6.789,132.0,869.0,1
133,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.89,0.0,0.0,0.0,,,0.0,0.89,0.0,0.0,0.0,0.0,0.0,1.78,1.78,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.537,,,0.0,0.268,2.292,12.0,94.0,0
134,0.0,0.0,0.0,0.0,1.85,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.85,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,0.0,0.0,0.0,,,0.0,0.0,0.0,,1.0,19.0,0
135,0.0,0.43,0.87,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.0,0.0,0.0,,0.0,0.0,,6.14,0.0,0.43,0.0,0.0,0.87,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.075,0.075,0.0,,0.151,0.0,5.086,33.0,117.0,1
136,,0.0,1.42,0.0,,0.35,0.0,,0.0,0.71,0.0,0.35,0.0,0.0,,5.35,0.0,0.0,3.21,0.0,,0.0,0.35,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102,0.0,0.357,0.0,,1.971,24.0,205.0,1
137,,0.0,0.46,0.0,0.0,,0.0,0.0,0.0,,0.0,0.46,0.0,,0.0,,0.0,0.0,3.7,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.46,,0.0,0.0,0.0,0.094,,,,0.0,2.5,24.0,40.0,0
138,,0.62,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.62,0.62,0.0,0.0,0.0,0.0,,2.48,0.0,1.86,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.327,0.0,2.295,0.218,0.0,5.166,28.0,155.0,1
