,i,j
7072,1751,73
7073,1751,858
7074,1751,926
7075,1751,2596
7076,1752,1222
7077,1752,858
7078,1752,1754
7079,1753,1222
7080,1753,839
7081,1753,858
7082,1754,1222
7083,1754,1394
7084,1754,858
7085,1754,1752
7086,1755,858
7087,1755,1731
7088,1755,1765
7089,1756,1432
7090,1756,150
7091,1756,232
7092,1756,858
7093,1756,1132
7094,1756,2642
7095,1757,457
7096,1757,858
7097,1757,2451
7098,1758,1532
7099,1758,1648
7100,1758,360
7101,1758,858
7102,1758,1742
7103,1758,2466
7104,1759,1307
7105,1759,1561
7106,1759,1637
7107,1759,858
7108,1760,603
7109,1760,858
7110,1761,4
7111,1761,1291
7112,1761,705
7113,1761,756
7114,1761,858
7115,1761,1721
7116,1761,2175
7117,1762,111
7118,1762,258
7119,1762,353
7120,1762,858
7121,1763,1223
7122,1763,1224
7123,1763,317
7124,1763,858
7125,1763,1736
7126,1764,1696
7127,1764,858
7128,1765,1358
7129,1765,1569
7130,1765,1648
7131,1765,323
7132,1765,325
7133,1765,540
7134,1765,858
7135,1765,992
7136,1765,1020
7137,1765,1062
7138,1765,1711
7139,1765,1719
7140,1765,1720
7141,1765,1744
7142,1765,1750
7143,1765,1755
7144,1765,2492
7145,1766,858
7146,1766,1739
7147,1766,1750
7148,1767,1123
7149,1767,1783
7150,1768,1123
7151,1768,1837
7152,1768,2325
7153,1769,109
7154,1769,1467
7155,1769,1612
7156,1769,1123
7157,1770,1374
7158,1770,745
7159,1770,1123
7160,1770,2080
7161,1771,1374
7162,1771,1123
7163,1771,1778
7164,1772,109
7165,1772,1374
7166,1772,1494
7167,1772,1555
7168,1772,1064
7169,1772,1123
7170,1772,1782
7171,1772,2045
7172,1773,1555
7173,1773,1706
7174,1773,545
7175,1773,1123
7176,1773,1780
7177,1773,1789
7178,1774,1123
7179,1775,103
7180,1775,1374
7181,1775,1418
7182,1775,1552
7183,1775,1123
7184,1776,138
7185,1776,1405
7186,1776,460
7187,1776,782
7188,1776,783
7189,1776,999
7190,1776,1072
7191,1776,1123
7192,1776,1735
7193,1776,2045
7194,1776,2078
7195,1776,2324
7196,1777,133
7197,1777,1494
7198,1777,1123
7199,1777,1124
7200,1777,2143
7201,1778,1418
7202,1778,867
7203,1778,1052
7204,1778,1123
7205,1778,1124
7206,1778,1771
7207,1778,2327
7208,1779,109
7209,1779,1374
7210,1779,1573
7211,1779,1123
7212,1779,1124
7213,1779,2318
7214,1780,139
7215,1780,1123
7216,1780,1124
7217,1780,1773
7218,1781,36
7219,1781,1374
7220,1781,1123
7221,1781,1998
7222,1781,2107
7223,1782,1374
7224,1782,1418
7225,1782,1494
7226,1782,1555
7227,1782,1123
7228,1782,1772
7229,1782,1798
7230,1782,2326
7231,1783,1123
7232,1783,1767
7233,1784,133
7234,1784,572
7235,1784,1123
7236,1784,2045
7237,1784,2096
7238,1785,109
7239,1785,1385
7240,1785,308
7241,1785,463
7242,1785,1124
7243,1786,18
7244,1786,1064
7245,1786,1124
7246,1787,109
7247,1787,1374
7248,1787,1124
7249,1787,1810
7250,1787,2045
7251,1787,2143
7252,1788,515
7253,1788,1005
7254,1788,1124
7255,1789,109
7256,1789,1494
7257,1789,515
7258,1789,1118
7259,1789,1773
7260,1790,103
7261,1790,195
7262,1790,1109
7263,1791,1259
7264,1791,697
7265,1791,1109
7266,1791,2045
7267,1792,1649
7268,1792,2485
7269,1793,298
7270,1794,298
7271,1794,881
7272,1794,1795
7273,1794,1796
7274,1795,298
7275,1795,328
7276,1795,1794
7277,1795,1796
7278,1795,2299
7279,1795,2464
7280,1796,1794
7281,1796,1795
7282,1796,2297
7283,1797,1374
7284,1797,512
7285,1797,572
7286,1797,836
7287,1797,2088
7288,1798,1374
7289,1798,1397
7290,1798,1555
7291,1798,458
7292,1798,572
7293,1798,1084
7294,1798,1156
7295,1798,1782
7296,1799,1374
7297,1799,572
7298,1799,965
7299,1799,1201
7300,1800,1544
7301,1800,352
7302,1800,572
7303,1801,535
7304,1801,572
7305,1801,1005
7306,1801,2203
7307,1801,2451
7308,1802,1374
7309,1802,572
7310,1802,2079
7311,1803,77
7312,1803,1422
7313,1803,159
7314,1803,572
7315,1804,1374
7316,1804,572
7317,1804,1046
7318,1804,1740
7319,1804,2451
7320,1805,109
7321,1805,1374
7322,1805,1494
7323,1805,1624
7324,1805,572
7325,1806,1521
7326,1806,462
7327,1806,1809
7328,1807,1248
7329,1807,1497
7330,1807,1550
7331,1807,462
7332,1807,2034
7333,1808,1647
7334,1808,462
7335,1808,1810
7336,1809,462
7337,1809,1806
7338,1809,1810
7339,1810,13
7340,1810,27
7341,1810,1292
7342,1810,1298
7343,1810,1419
7344,1810,1549
7345,1810,1550
7346,1810,1579
7347,1810,1617
7348,1810,1636
7349,1810,1644
7350,1810,216
7351,1810,219
7352,1810,290
7353,1810,295
7354,1810,335
7355,1810,462
7356,1810,504
7357,1810,562
7358,1810,595
7359,1810,607
7360,1810,621
7361,1810,799
7362,1810,831
7363,1810,848
7364,1810,1076
7365,1810,1081
7366,1810,1787
7367,1810,1808
7368,1810,1809
7369,1810,1811
7370,1810,1812
7371,1810,1813
7372,1810,1814
7373,1810,1815
7374,1810,1816
7375,1810,1817
7376,1810,1818
7377,1810,1819
7378,1810,1820
7379,1810,1821
7380,1810,1822
7381,1810,1823
7382,1810,1869
7383,1811,1810
7384,1811,1822
7385,1812,1550
7386,1812,1810
7387,1812,1986
7388,1812,2034
7389,1812,2550
7390,1813,924
7391,1813,1810
7392,1814,1550
7393,1814,1810
7394,1815,1378
7395,1815,1810
7396,1815,1950
7397,1816,329
7398,1816,1810
7399,1817,233
7400,1817,1810
7401,1818,233
7402,1818,1810
7403,1818,2305
7404,1818,2306
7405,1819,1081
7406,1819,1810
7407,1819,1948
7408,1820,1201
7409,1820,1810
7410,1820,1873
7411,1821,1384
7412,1821,1666
7413,1821,1671
7414,1821,216
7415,1821,1810
7416,1822,1810
7417,1822,1811
7418,1823,1666
7419,1823,626
7420,1823,1810
7421,1824,1428
7422,1824,1516
7423,1824,145
7424,1824,683
7425,1824,767
7426,1824,970
7427,1824,1825
7428,1824,1826
7429,1825,1460
7430,1825,1540
7431,1825,683
7432,1825,1824
7433,1826,1332
7434,1826,1516
7435,1826,145
7436,1826,908
7437,1826,909
7438,1826,1824
7439,1826,1827
7440,1826,1829
7441,1827,909
7442,1827,1053
7443,1827,1826
7444,1827,1828
7445,1828,1306
7446,1828,908
7447,1828,909
7448,1828,1827
7449,1829,440
7450,1829,570
7451,1829,908
7452,1829,1826
7453,1829,1902
7454,1830,389
7455,1830,567
7456,1830,1013
7457,1830,2045
7458,1831,324
7459,1831,389
7460,1832,389
7461,1833,297
7462,1833,535
7463,1833,1834
7464,1834,1440
7465,1834,1517
7466,1834,300
7467,1834,1833
7468,1834,2359
7469,1835,398
7470,1835,2157
7471,1835,2160
7472,1836,92
7473,1836,398
7474,1837,1251
7475,1837,497
7476,1837,830
7477,1837,1768
7478,1838,95
7479,1838,704
7480,1838,2182
7481,1838,2219
7482,1839,11
7483,1839,479
7484,1839,704
7485,1839,1155
7486,1839,2424
7487,1839,2453
7488,1840,513
7489,1840,877
7490,1840,2071
7491,1841,1476
7492,1841,234
7493,1841,236
7494,1841,513
7495,1841,2056
7496,1842,120
7497,1842,316
7498,1842,513
7499,1842,703
7500,1842,1038
7501,1842,1155
7502,1842,1979
7503,1842,1980
7504,1842,2281
7505,1842,2405
7506,1843,1483
7507,1843,513
7508,1844,368
7509,1844,513
7510,1844,2276
7511,1845,394
7512,1845,513
7513,1846,513
7514,1846,1201
7515,1846,1867
7516,1846,2117
7517,1846,2357
7518,1847,88
7519,1847,1483
7520,1847,513
7521,1848,1393
7522,1848,513
7523,1848,724
7524,1848,876
7525,1848,1152
7526,1848,1909
7527,1848,2419
7528,1849,56
7529,1849,1480
7530,1849,1515
7531,1849,513
7532,1849,987
7533,1849,1116
7534,1849,1914
7535,1850,32
7536,1850,1483
7537,1850,166
7538,1850,513
7539,1851,118
7540,1851,193
7541,1851,513
7542,1851,724
7543,1851,1161
7544,1851,2485
7545,1852,1201
7546,1852,2045
7547,1853,1201
7548,1854,1201
7549,1855,671
7550,1855,1201
7551,1856,1374
7552,1856,835
7553,1856,1201
7554,1856,2045
7555,1856,2096
7556,1857,1372
7557,1857,1201
7558,1857,1708
7559,1858,399
7560,1858,1201
7561,1859,1201
7562,1859,1986
7563,1860,1201
7564,1861,1201
7565,1862,0
7566,1862,426
7567,1862,1201
7568,1862,2582
7569,1863,1600
7570,1863,1201
7571,1864,1300
7572,1864,1666
7573,1864,369
7574,1864,1201
7575,1865,1379
7576,1865,647
7577,1865,1201
7578,1866,1701
7579,1866,1201
7580,1867,1201
7581,1867,1846
7582,1867,2117
7583,1868,1299
7584,1868,1384
7585,1868,266
7586,1868,1201
7587,1869,1267
7588,1869,1271
7589,1869,1273
7590,1869,1345
7591,1869,1488
7592,1869,1533
7593,1869,597
7594,1869,1201
7595,1869,1810
7596,1869,2309
7597,1870,1225
7598,1870,1666
7599,1870,1201
7600,1870,1986
7601,1871,102
7602,1871,1296
7603,1871,1485
7604,1871,1201
7605,1872,1201
7606,1873,1671
7607,1873,435
7608,1873,1201
7609,1873,1820
7610,1873,1986
7611,1874,222
7612,1874,606
7613,1874,1067
7614,1874,1201
7615,1874,2500
7616,1874,2501
7617,1875,1666
7618,1875,1201
7619,1875,1986
7620,1876,1201
7621,1876,1986
7622,1877,1201
7623,1877,2573
7624,1878,102
7625,1878,161
7626,1878,2256
7627,1879,1558
7628,1879,1646
7629,1879,161
7630,1879,1026
7631,1880,1547
7632,1880,161
7633,1880,253
7634,1880,769
7635,1881,161
7636,1881,235
7637,1881,239
7638,1881,1043
7639,1881,1958
7640,1882,88
7641,1882,1582
7642,1882,1584
7643,1882,161
7644,1882,809
7645,1883,161
7646,1884,113
7647,1884,1317
7648,1884,161
7649,1884,354
7650,1884,1885
7651,1884,1958
7652,1885,161
7653,1885,1884
7654,1885,2644
7655,1886,603
7656,1886,1739
7657,1887,603
7658,1887,1888
7659,1888,603
7660,1888,1737
7661,1888,1887
7662,1889,1497
7663,1889,1031
7664,1889,1890
7665,1889,1891
7666,1889,1892
7667,1889,1893
7668,1889,2034
7669,1889,2039
7670,1889,2130
7671,1890,1889
7672,1890,2130
7673,1891,1889
7674,1891,2034
7675,1891,2130
7676,1892,1080
7677,1892,1169
7678,1892,1889
7679,1893,420
7680,1893,1889
7681,1894,1297
7682,1894,1329
7683,1894,1604
7684,1894,270
7685,1894,549
7686,1894,649
7687,1894,715
7688,1894,905
7689,1894,979
7690,1894,1008
7691,1894,1155
7692,1894,2034
7693,1894,2117
7694,1894,2118
7695,1895,145
7696,1895,1066
7697,1896,1609
7698,1896,209
7699,1896,293
7700,1896,1897
7701,1897,1896
7702,1897,1903
7703,1898,1447
7704,1898,145
7705,1898,255
7706,1898,1713
7707,1899,1456
7708,1899,145
7709,1899,1902
7710,1899,2491
7711,1899,2510
7712,1900,145
7713,1900,2608
7714,1901,119
7715,1901,145
7716,1901,1049
7717,1901,1954
7718,1901,2284
7719,1901,2286
7720,1902,1332
7721,1902,1516
7722,1902,293
7723,1902,344
7724,1902,860
7725,1902,978
7726,1902,1829
7727,1902,1899
7728,1902,1903
7729,1902,1904
7730,1903,209
7731,1903,293
7732,1903,340
7733,1903,1897
7734,1903,1902
7735,1903,1960
7736,1903,2269
7737,1903,2592
7738,1904,860
7739,1904,1902
7740,1904,1960
7741,1905,1278
7742,1905,1914
7743,1906,1278
7744,1906,1203
7745,1906,1907
7746,1906,1964
7747,1906,2059
7748,1907,1214
7749,1907,1278
7750,1907,1634
7751,1907,173
7752,1907,174
7753,1907,217
7754,1907,397
7755,1907,1906
7756,1908,88
7757,1908,1279
7758,1908,1483
7759,1908,678
7760,1908,974
7761,1908,1029
7762,1908,1177
7763,1909,1279
7764,1909,1307
7765,1909,631
7766,1909,671
7767,1909,1848
7768,1909,2305
7769,1910,121
7770,1910,796
7771,1911,445
7772,1911,796
7773,1911,868
7774,1911,2553
7775,1912,1503
7776,1912,495
7777,1912,674
7778,1912,796
7779,1912,838
7780,1912,1109
7781,1912,1204
7782,1912,2102
7783,1912,2103
7784,1912,2404
7785,1913,35
7786,1913,1508
7787,1913,395
7788,1913,796
7789,1914,41
7790,1914,69
7791,1914,1243
7792,1914,1574
7793,1914,1664
7794,1914,1672
7795,1914,278
7796,1914,279
7797,1914,330
7798,1914,421
7799,1914,455
7800,1914,579
7801,1914,859
7802,1914,862
7803,1914,964
7804,1914,985
7805,1914,1025
7806,1914,1039
7807,1914,1092
7808,1914,1174
7809,1914,1175
7810,1914,1176
7811,1914,1849
7812,1914,1905
7813,1914,1915
7814,1914,1916
7815,1914,1917
7816,1914,1918
7817,1914,1919
7818,1914,1920
7819,1914,2388
7820,1915,1914
7821,1915,2649
7822,1916,407
7823,1916,1035
7824,1916,1914
7825,1917,1522
7826,1917,1914
7827,1917,2457
7828,1918,1574
7829,1918,1914
7830,1919,278
7831,1919,279
7832,1919,724
7833,1919,870
7834,1919,902
7835,1919,1914
7836,1920,69
7837,1920,1914
7838,1920,1926
7839,1920,2310
7840,1920,2422
7841,1920,2653
7842,1921,1383
7843,1921,327
7844,1921,916
7845,1922,508
7846,1922,916
7847,1923,916
7848,1923,1927
7849,1924,442
7850,1924,916
7851,1924,1927
7852,1925,542
7853,1925,916
7854,1925,2620
7855,1926,69
7856,1926,542
7857,1926,916
7858,1926,1920
7859,1926,2051
7860,1926,2052
7861,1926,2189
7862,1927,1214
7863,1927,1373
7864,1927,1473
7865,1927,238
7866,1927,269
7867,1927,652
7868,1927,718
7869,1927,935
7870,1927,1923
7871,1927,1924
7872,1927,1928
7873,1927,1929
7874,1927,1930
7875,1928,844
7876,1928,947
7877,1928,1927
7878,1928,2317
7879,1928,2475
7880,1929,768
7881,1929,1171
7882,1929,1927
7883,1929,2034
7884,1930,631
7885,1930,1927
7886,1931,1575
7887,1931,913
7888,1931,1042
7889,1932,1470
7890,1932,913
7891,1932,1936
7892,1933,1319
7893,1933,1575
7894,1933,800
7895,1933,913
7896,1934,1406
7897,1934,913
7898,1935,377
7899,1935,676
7900,1935,677
7901,1935,913
7902,1935,1042
7903,1936,1470
7904,1936,1575
7905,1936,913
7906,1936,1042
7907,1936,1932
7908,1937,1616
7909,1937,1938
7910,1938,1937
7911,1939,19
7912,1939,1042
7913,1940,1470
7914,1940,1575
7915,1940,800
7916,1940,1042
7917,1941,1575
7918,1941,800
7919,1941,834
7920,1941,1042
7921,1941,2508
7922,1942,1218
7923,1942,375
7924,1942,1042
7925,1943,840
7926,1943,1042
7927,1944,1378
7928,1944,1404
7929,1944,1420
7930,1944,1945
7931,1944,1946
7932,1944,1950
7933,1945,1378
7934,1945,375
7935,1945,772
7936,1945,1944
7937,1945,1946
7938,1945,1947
7939,1946,1378
7940,1946,1944
7941,1946,1945
7942,1946,1950
7943,1947,1378
7944,1947,772
7945,1947,1945
7946,1947,1950
7947,1948,1378
7948,1948,1819
7949,1948,1950
7950,1949,1378
7951,1949,721
7952,1950,1378
7953,1950,1404
7954,1950,375
7955,1950,392
7956,1950,554
7957,1950,741
7958,1950,772
7959,1950,834
7960,1950,932
7961,1950,1105
7962,1950,1815
7963,1950,1944
7964,1950,1946
7965,1950,1947
7966,1950,1948
7967,1951,1690
7968,1951,1952
7969,1951,2204
7970,1951,2206
7971,1952,1690
7972,1952,288
7973,1952,442
7974,1952,502
7975,1952,531
7976,1952,1154
7977,1952,1951
7978,1952,2204
7979,1952,2205
7980,1952,2206
7981,1953,1526
7982,1953,970
7983,1953,1055
7984,1954,1658
7985,1954,628
7986,1954,941
7987,1954,1901
7988,1954,1955
7989,1954,1956
7990,1954,1957
7991,1954,1958
7992,1954,2275
7993,1955,176
7994,1955,307
7995,1955,668
7996,1955,679
7997,1955,726
7998,1955,1954
7999,1955,1956
8000,1955,2235
8001,1956,307
8002,1956,726
8003,1956,1954
8004,1956,1955
8005,1957,479
8006,1957,855
8007,1957,941
8008,1957,1954
8009,1957,2241
8010,1957,2630
8011,1958,235
8012,1958,239
8013,1958,737
8014,1958,941
8015,1958,1881
8016,1958,1884
8017,1958,1954
8018,1959,119
8019,1959,132
8020,1959,1447
8021,1959,404
8022,1959,2621
8023,1960,860
8024,1960,1903
8025,1960,1904
8026,1960,2491
8027,1961,203
8028,1961,301
8029,1961,522
8030,1962,522
8031,1962,776
8032,1962,1963
8033,1963,522
8034,1963,1962
8035,1964,1316
8036,1964,1531
8037,1964,1906
8038,1964,1965
8039,1964,1966
8040,1965,39
8041,1965,1964
8042,1966,94
8043,1966,1430
8044,1966,1511
8045,1966,1531
8046,1966,446
8047,1966,510
8048,1966,734
8049,1966,1069
8050,1966,1202
8051,1966,1203
8052,1966,1964
8053,1966,1971
8054,1967,1343
8055,1967,1203
8056,1968,1171
8057,1968,1203
8058,1968,2034
8059,1969,1203
8060,1969,2236
8061,1969,2238
8062,1970,1339
8063,1970,1202
8064,1970,1203
8065,1971,1202
8066,1971,1203
8067,1971,1966
8068,1972,851
8069,1972,902
8070,1972,1152
8071,1973,32
8072,1973,1320
8073,1973,1558
8074,1973,1572
8075,1973,166
8076,1973,279
8077,1973,322
8078,1973,833
8079,1973,982
8080,1973,1025
8081,1973,1137
8082,1973,1183
8083,1973,1974
8084,1973,1975
8085,1973,1976
8086,1974,1646
8087,1974,237
8088,1974,1973
8089,1975,724
8090,1975,870
8091,1975,921
8092,1975,1176
8093,1975,1973
8094,1975,2109
8095,1975,2110
8096,1976,1215
8097,1976,1570
8098,1976,1973
8099,1977,1504
8100,1977,1026
8101,1978,1317
8102,1978,1504
8103,1978,1546
8104,1978,1582
8105,1978,1689
8106,1979,1504
8107,1979,1842
8108,1979,1980
8109,1979,2178
8110,1979,2405
8111,1980,1504
8112,1980,316
8113,1980,1842
8114,1980,1979
8115,1980,2405
8116,1981,1504
8117,1981,1558
8118,1981,1026
8119,1982,130
8120,1982,1504
8121,1983,55
8122,1983,1506
8123,1983,397
8124,1983,2034
8125,1984,1506
8126,1984,151
8127,1984,678
8128,1984,766
8129,1984,1029
8130,1985,1505
8131,1985,1506
8132,1986,2
8133,1986,45
8134,1986,68
8135,1986,71
8136,1986,1219
8137,1986,1228
8138,1986,1247
8139,1986,1269
8140,1986,1283
8141,1986,1300
8142,1986,1403
8143,1986,1434
8144,1986,1459
8145,1986,1528
8146,1986,1544
8147,1986,1587
8148,1986,1634
8149,1986,173
8150,1986,181
8151,1986,243
8152,1986,245
8153,1986,292
8154,1986,399
8155,1986,468
8156,1986,523
8157,1986,595
8158,1986,627
8159,1986,649
8160,1986,666
8161,1986,934
8162,1986,953
8163,1986,1058
8164,1986,1074
8165,1986,1197
8166,1986,1204
8167,1986,1709
8168,1986,1812
8169,1986,1859
8170,1986,1870
8171,1986,1873
8172,1986,1875
8173,1986,1876
8174,1986,1987
8175,1986,1988
8176,1986,1989
8177,1986,1990
8178,1986,1991
8179,1986,1992
8180,1986,1993
8181,1986,1994
8182,1986,1995
8183,1986,1996
8184,1986,1997
8185,1986,1998
8186,1986,1999
8187,1986,2000
8188,1986,2001
8189,1986,2002
8190,1986,2003
8191,1986,2004
8192,1986,2005
8193,1986,2006
8194,1986,2007
8195,1986,2008
8196,1986,2009
8197,1987,795
8198,1987,1986
8199,1987,2004
8200,1987,2509
8201,1988,1464
8202,1988,1986
8203,1989,1528
8204,1989,1986
8205,1990,1986
8206,1991,1986
8207,1991,2325
8208,1992,685
8209,1992,1986
8210,1993,349
8211,1993,1986
8212,1994,1237
8213,1994,1986
8214,1995,1621
8215,1995,245
8216,1995,1083
8217,1995,1986
8218,1996,8
8219,1996,1395
8220,1996,1986
8221,1996,2063
8222,1996,2064
8223,1997,847
8224,1997,1986
8225,1997,2412
8226,1998,109
8227,1998,1259
8228,1998,1587
8229,1998,195
8230,1998,697
8231,1998,1781
8232,1998,1986
8233,1998,2326
8234,1999,1353
8235,1999,318
8236,1999,327
8237,1999,1986
8238,2000,1228
8239,2000,1335
8240,2000,1382
8241,2000,1986
8242,2001,91
8243,2001,1497
8244,2001,1571
8245,2001,1642
8246,2001,1986
8247,2001,2002
8248,2001,2003
8249,2001,2044
8250,2001,2121
8251,2001,2123
8252,2001,2335
8253,2001,2348
8254,2001,2378
8255,2001,2379
8256,2001,2380
8257,2001,2381
8258,2002,1986
8259,2002,2001
8260,2002,2379
8261,2003,1253
8262,2003,1400
8263,2003,1986
8264,2003,2001
8265,2003,2123
8266,2004,1248
8267,2004,1384
8268,2004,1986
8269,2004,1987
8270,2005,1986
8271,2006,246
8272,2006,1986
8273,2006,2477
8274,2007,1986
8275,2008,233
8276,2008,1986
8277,2008,2301
8278,2009,1228
8279,2009,1621
8280,2009,245
8281,2009,1986
8282,2009,2025
8283,2010,88
8284,2010,118
8285,2010,1229
8286,2010,2016
8287,2011,25
8288,2011,88
8289,2011,233
8290,2012,88
8291,2012,1340
8292,2013,88
8293,2013,1539
8294,2014,88
8295,2014,1483
8296,2015,88
8297,2015,809
8298,2015,2071
8299,2016,88
8300,2016,342
8301,2016,473
8302,2016,2010
8303,2016,2071
8304,2017,88
8305,2017,130
8306,2017,315
8307,2017,987
8308,2017,2467
8309,2018,76
8310,2018,1424
8311,2018,1689
8312,2018,315
8313,2018,351
8314,2018,1158
8315,2018,2019
8316,2019,473
8317,2019,2018
8318,2020,55
8319,2020,1391
8320,2021,55
8321,2021,65
8322,2021,1307
8323,2021,1128
8324,2021,2418
8325,2022,1391
8326,2022,1522
8327,2022,2190
8328,2023,151
8329,2023,1012
8330,2023,2217
8331,2024,1546
8332,2024,151
8333,2024,385
8334,2024,832
8335,2024,2156
8336,2024,2178
8337,2025,1217
8338,2025,1640
8339,2025,171
8340,2025,610
8341,2025,620
8342,2025,857
8343,2025,998
8344,2025,1083
8345,2025,2009
8346,2025,2026
8347,2025,2027
8348,2025,2028
8349,2026,1555
8350,2026,2025
8351,2026,2045
8352,2026,2096
8353,2027,438
8354,2027,739
8355,2027,2025
8356,2027,2360
8357,2028,2025
8358,2029,1540
8359,2029,1043
8360,2029,1079
8361,2030,118
8362,2030,403
8363,2030,2112
8364,2031,403
8365,2031,2436
8366,2032,836
8367,2033,240
8368,2033,288
8369,2033,502
8370,2033,836
8371,2034,14
8372,2034,49
8373,2034,86
8374,2034,1209
8375,2034,1226
8376,2034,1292
8377,2034,1450
8378,2034,1485
8379,2034,1685
8380,2034,191
8381,2034,291
8382,2034,341
8383,2034,502
8384,2034,526
8385,2034,770
8386,2034,773
8387,2034,819
8388,2034,836
8389,2034,948
8390,2034,997
8391,2034,1114
8392,2034,1154
8393,2034,1165
8394,2034,1807
8395,2034,1812
8396,2034,1889
8397,2034,1891
8398,2034,1894
8399,2034,1929
8400,2034,1968
8401,2034,1983
8402,2034,2035
8403,2034,2036
8404,2034,2037
8405,2034,2038
8406,2034,2039
8407,2034,2040
8408,2034,2041
8409,2034,2042
8410,2034,2130
8411,2035,233
8412,2035,824
8413,2035,2034
8414,2036,333
8415,2036,2034
8416,2037,1248
8417,2037,2034
8418,2038,1361
8419,2038,2034
8420,2039,1889
8421,2039,2034
8422,2039,2042
8423,2040,33
8424,2040,2034
8425,2040,2120
8426,2040,2122
8427,2041,48
8428,2041,1497
8429,2041,288
8430,2041,2034
8431,2042,2034
8432,2042,2039
8433,2043,1497
8434,2043,2406
8435,2044,1497
8436,2044,2001
8437,2045,109
8438,2045,126
8439,2045,133
8440,2045,139
8441,2045,1221
8442,2045,1283
8443,2045,1304
8444,2045,1374
8445,2045,1376
8446,2045,1386
8447,2045,1409
8448,2045,1587
8449,2045,1631
8450,2045,1671
8451,2045,199
8452,2045,513
8453,2045,748
8454,2045,837
8455,2045,948
8456,2045,1151
8457,2045,1772
8458,2045,1776
8459,2045,1784
8460,2045,1787
8461,2045,1791
8462,2045,1830
8463,2045,1852
8464,2045,1856
8465,2045,2026
8466,2045,2046
8467,2045,2047
8468,2045,2048
8469,2046,1304
8470,2046,1374
8471,2046,1552
8472,2046,2045
8473,2046,2048
8474,2047,1362
8475,2047,2045
8476,2048,1374
8477,2048,2045
8478,2048,2046
8479,2049,80
8480,2049,1210
8481,2050,1116
8482,2050,2485
8483,2051,542
8484,2051,1926
8485,2051,2364
8486,2052,74
8487,2052,1612
8488,2052,542
8489,2052,1926
8490,2053,52
8491,2053,1128
8492,2054,95
8493,2054,1524
8494,2054,1593
8495,2054,542
8496,2054,639
8497,2054,1040
8498,2054,1102
8499,2054,1128
8500,2054,2133
8501,2055,542
8502,2055,1088
8503,2055,1128
8504,2055,2198
8505,2056,100
8506,2056,1476
8507,2056,234
8508,2056,1128
8509,2056,1180
8510,2056,1841
8511,2056,2311
8512,2056,2576
8513,2057,1593
8514,2057,1128
8515,2058,1703
8516,2058,878
8517,2058,2150
8518,2059,1214
8519,2059,1473
8520,2059,218
8521,2059,508
8522,2059,935
8523,2059,1906
8524,2060,235
8525,2061,235
8526,2062,201
8527,2062,235
8528,2063,1395
8529,2063,428
8530,2063,825
8531,2063,826
8532,2063,1996
8533,2064,1395
8534,2064,1996
8535,2065,418
8536,2065,2066
8537,2065,2067
8538,2066,598
8539,2066,977
8540,2066,2065
8541,2066,2122
8542,2067,598
8543,2067,977
8544,2067,2065
8545,2068,361
8546,2068,830
8547,2068,877
8548,2069,202
8549,2069,877
8550,2069,2070
8551,2070,202
8552,2070,877
8553,2070,2069
8554,2071,225
8555,2071,255
8556,2071,935
8557,2071,1066
8558,2071,1092
8559,2071,1840
8560,2071,2015
8561,2071,2016
8562,2072,895
8563,2072,1102
8564,2072,2182
8565,2073,401
8566,2073,542
8567,2073,1102
8568,2074,95
8569,2074,1102
8570,2074,2181
8571,2074,2277
8572,2075,14
8573,2075,275
8574,2075,520
8575,2075,2076
8576,2075,2077
8577,2075,2091
8578,2075,2667
8579,2075,2668
8580,2076,1248
8581,2076,1286
8582,2076,2075
8583,2076,2077
8584,2076,2667
8585,2077,14
8586,2077,1554
8587,2077,520
8588,2077,1204
8589,2077,2075
8590,2077,2076
8591,2078,1304
8592,2078,1374
8593,2078,336
8594,2078,1776
8595,2079,126
8596,2079,1304
8597,2079,1802
8598,2080,112
8599,2080,1374
8600,2080,1555
8601,2080,1676
8602,2080,155
8603,2080,745
8604,2080,811
8605,2080,867
8606,2080,959
8607,2080,1770
8608,2081,1552
8609,2081,1205
8610,2082,18
8611,2082,133
8612,2083,1435
8613,2083,1573
8614,2083,150
8615,2083,252
8616,2083,457
8617,2083,983
8618,2083,1050
8619,2083,1057
8620,2083,1185
8621,2083,2168
8622,2084,1374
8623,2084,1418
8624,2084,1477
8625,2085,1374
8626,2085,1418
8627,2085,410
8628,2085,990
8629,2085,2089
8630,2086,1374
8631,2086,589
8632,2086,1005
8633,2086,2094
8634,2087,1374
8635,2087,835
8636,2088,1374
8637,2088,1797
8638,2089,1374
8639,2089,1418
8640,2089,2085
8641,2090,1374
8642,2090,1418
8643,2090,156
8644,2090,835
8645,2091,1286
8646,2091,1374
8647,2091,2075
8648,2092,109
8649,2093,109
8650,2093,241
8651,2093,331
8652,2094,36
8653,2094,109
8654,2094,1509
8655,2094,1598
8656,2094,2086
8657,2094,2106
8658,2095,109
8659,2095,135
8660,2095,2145
8661,2095,2329
8662,2095,2504
8663,2096,359
8664,2096,437
8665,2096,509
8666,2096,1784
8667,2096,1856
8668,2096,2026
8669,2097,79
8670,2097,1590
8671,2097,475
8672,2097,2098
8673,2098,2097
8674,2099,1558
8675,2099,368
8676,2099,1026
8677,2099,2425
8678,2100,303
8679,2100,330
8680,2100,684
8681,2100,2101
8682,2101,202
8683,2101,2100
8684,2102,809
8685,2102,1912
8686,2102,2385
8687,2103,809
8688,2103,1912
