,i,j
6872,2475,2472
6873,2476,665
6874,2476,1085
6875,2476,1541
6876,2476,3229
6877,2477,2078
6878,2477,549
6879,2477,2354
6880,2478,2274
6881,2478,142
6882,2478,3127
6883,2479,1551
6884,2480,39
6885,2480,244
6886,2480,1198
6887,2481,377
6888,2481,655
6889,2482,1088
6890,2483,1985
6891,2483,1055
6892,2483,2484
6893,2484,2483
6894,2485,391
6895,2486,720
6896,2486,2487
6897,2487,1129
6898,2487,1221
6899,2487,2486
6900,2487,2682
6901,2487,2684
6902,2487,2878
6903,2488,12
6904,2488,1857
6905,2488,1142
6906,2488,1533
6907,2489,1927
6908,2489,2160
6909,2489,512
6910,2489,534
6911,2489,612
6912,2489,714
6913,2489,922
6914,2489,1107
6915,2489,1117
6916,2489,2792
6917,2489,2839
6918,2489,2935
6919,2490,292
6920,2490,1660
6921,2491,2134
6922,2491,2243
6923,2491,340
6924,2491,2571
6925,2492,475
6926,2492,1075
6927,2492,1371
6928,2492,1630
6929,2492,2929
6930,2493,281
6931,2493,1471
6932,2494,761
6933,2494,2495
6934,2495,191
6935,2495,761
6936,2495,2494
6937,2495,2608
6938,2495,2609
6939,2496,2267
6940,2496,745
6941,2497,195
6942,2497,751
6943,2498,2272
6944,2499,1921
6945,2499,1068
6946,2499,2778
6947,2500,2274
6948,2500,1194
6949,2500,1755
6950,2501,12
6951,2501,1845
6952,2501,1857
6953,2501,339
6954,2501,2502
6955,2501,1813
6956,2502,1845
6957,2502,255
6958,2502,1353
6959,2502,1465
6960,2502,2449
6961,2502,2501
6962,1813,2501
6963,2503,2080
6964,2503,412
6965,2503,525
6966,2503,922
6967,2503,2430
6968,2503,2432
6969,2504,2505
6970,2505,78
6971,2505,169
6972,2505,2504
6973,2505,2744
6974,2505,3254
6975,2506,1403
6976,2507,182
6977,2507,971
6978,2507,2871
6979,2507,2963
6980,2507,3135
6981,2508,149
6982,2508,2658
6983,2508,3054
6984,2509,607
6985,2510,360
6986,2510,504
6987,2510,607
6988,2510,3292
6989,2510,3299
6990,2511,322
6991,2511,543
6992,2511,3278
6993,2512,2077
6994,2512,1567
6995,2513,1646
6996,2514,2148
6997,2514,247
6998,2514,460
6999,2515,1011
7000,2516,569
7001,2517,569
7002,2518,150
7003,2518,1636
7004,2519,177
7005,2519,738
7006,2519,775
7007,2519,1080
7008,2519,1155
7009,2519,2339
7010,2519,2376
7011,2519,2377
7012,2519,2457
7013,2519,2520
7014,2520,1843
7015,2520,1864
7016,2520,1893
7017,2520,2157
7018,2520,509
7019,2520,1696
7020,2520,2519
7021,2520,2533
7022,2520,2610
7023,2520,2893
7024,2521,1903
7025,2522,1364
7026,2522,1674
7027,2522,2523
7028,2522,2524
7029,2522,2885
7030,2523,98
7031,2523,578
7032,2523,759
7033,2523,1520
7034,2523,2522
7035,2524,98
7036,2524,2522
7037,2525,384
7038,2525,863
7039,2526,629
7040,2526,2527
7041,2527,518
7042,2527,532
7043,2527,2526
7044,2527,3246
7045,2528,2247
7046,2528,154
7047,2528,2921
7048,2529,1230
7049,2529,1389
7050,2529,2530
7051,2530,2036
7052,2530,2529
7053,2530,2762
7054,2531,1544
7055,2532,1843
7056,2532,2102
7057,2532,2103
7058,2532,2157
7059,2532,244
7060,2532,382
7061,2532,430
7062,2532,1696
7063,2532,1717
7064,2532,2729
7065,2532,2730
7066,2532,2731
7067,2533,1843
7068,2533,347
7069,2533,929
7070,2533,2520
7071,2534,15
7072,2535,612
7073,2535,2536
7074,2536,2535
7075,2537,2180
7076,2537,1702
7077,2537,3254
7078,2538,51
7079,2539,1298
7080,2540,2054
7081,2540,564
7082,2540,702
7083,2540,1258
7084,2540,1353
7085,2540,2645
7086,2541,50
7087,2541,849
7088,2541,1804
7089,2542,50
7090,2542,471
7091,2542,763
7092,2543,76
7093,2543,1361
7094,2544,2291
7095,2544,539
7096,2544,670
7097,2545,582
7098,2545,1707
7099,2546,2122
7100,2547,1444
7101,2547,2395
7102,2547,2847
7103,2548,1444
7104,2549,2295
7105,2549,168
7106,2550,2295
7107,2550,755
7108,2551,2349
7109,2551,2654
7110,2552,2170
7111,2552,1433
7112,2553,2170
7113,2554,1788
7114,2554,2382
7115,2554,3159
7116,2555,1224
7117,2556,458
7118,2556,563
7119,2556,1175
7120,2556,1358
7121,2557,637
7122,2558,389
7123,2558,2809
7124,2559,1859
7125,2560,420
7126,2560,1663
7127,2560,2331
7128,2561,1640
7129,2561,2562
7130,2562,2382
7131,2562,2561
7132,2562,3159
7133,2563,1427
7134,2563,2564
7135,2564,1961
7136,2564,343
7137,2564,2563
7138,2564,2591
7139,2565,619
7140,2565,1077
7141,1814,881
7142,2566,2178
7143,2566,213
7144,2566,1176
7145,2566,1709
7146,2566,2567
7147,2567,1709
7148,2567,2566
7149,2567,2616
7150,2568,2293
7151,2569,70
7152,2569,491
7153,2570,183
7154,2570,1042
7155,2570,2434
7156,2570,3200
7157,2571,340
7158,2571,1060
7159,2571,1205
7160,2571,1614
7161,2571,2491
7162,2572,277
7163,2572,947
7164,2573,2250
7165,2573,1665
7166,2573,2959
7167,2574,137
7168,2574,308
7169,2574,1120
7170,2574,1566
7171,2576,1944
7172,2576,127
7173,2576,307
7174,2576,441
7175,2576,468
7176,2576,719
7177,2576,1597
7178,2576,2449
7179,2576,2677
7180,2577,2121
7181,2577,992
7182,2577,1261
7183,2577,2443
7184,2578,1695
7185,2579,406
7186,2580,406
7187,2581,1516
7188,2581,1822
7189,2582,57
7190,2582,2841
7191,2583,99
7192,2583,1877
7193,2584,97
7194,2584,402
7195,2584,701
7196,2585,2232
7197,2585,643
7198,2585,2586
7199,2585,2587
7200,2586,148
7201,2586,2585
7202,2587,148
7203,2587,2585
7204,2589,2232
7205,2589,181
7206,2589,205
7207,2590,124
7208,2590,170
7209,2590,424
7210,2590,835
7211,2590,1336
7212,2590,1499
7213,2590,1712
7214,2591,1960
7215,2591,190
7216,2591,343
7217,2591,449
7218,2591,2564
7219,2592,2043
7220,2592,2268
7221,2592,680
7222,2592,866
7223,2592,2593
7224,2592,2858
7225,2592,3034
7226,2593,2043
7227,2593,680
7228,2593,866
7229,2593,2592
7230,2593,2858
7231,2593,3034
7232,2594,1362
7233,2595,1877
7234,2595,2876
7235,2596,2116
7236,2596,2242
7237,2596,1083
7238,2596,1394
7239,2597,2010
7240,2597,2256
7241,2597,255
7242,2597,690
7243,2597,714
7244,2597,922
7245,2597,2792
7246,2597,2838
7247,2598,244
7248,2598,1198
7249,2598,3145
7250,2599,1550
7251,2600,2178
7252,2600,213
7253,2600,1176
7254,2600,2329
7255,2601,498
7256,2601,521
7257,2601,1219
7258,2601,3073
7259,2602,435
7260,2603,321
7261,2604,347
7262,2604,1573
7263,2605,556
7264,2606,2101
7265,2606,833
7266,2606,1486
7267,2607,141
7268,2607,580
7269,2608,2021
7270,2608,2323
7271,2608,122
7272,2608,350
7273,2608,468
7274,2608,617
7275,2608,1208
7276,2608,1704
7277,2608,1757
7278,2608,2495
7279,2608,2609
7280,2608,2610
7281,2608,2611
7282,2609,16
7283,2609,2021
7284,2609,2047
7285,2609,2323
7286,2609,122
7287,2609,191
7288,2609,431
7289,2609,513
7290,2609,2429
7291,2609,2430
7292,2609,2431
7293,2609,2432
7294,2609,2495
7295,2609,2608
7296,2609,2637
7297,2610,1843
7298,2610,2520
7299,2610,2608
7300,2611,2608
7301,2611,3303
7302,2613,771
7303,2613,802
7304,2613,961
7305,2614,602
7306,2615,2320
7307,2615,941
7308,2615,1167
7309,2615,2681
7310,2616,213
7311,2616,1176
7312,2616,1709
7313,2616,2567
7314,2617,2318
7315,2617,120
7316,2617,528
7317,2618,274
7318,2618,949
7319,2619,811
7320,2620,527
7321,2620,2621
7322,2621,56
7323,2621,2620
7324,2622,2238
7325,2622,2623
7326,2622,2624
7327,2623,2622
7328,2624,710
7329,2624,835
7330,2624,2622
7331,2625,1954
7332,2625,2344
7333,2625,2626
7334,2626,2344
7335,2626,2625
7336,2626,1823
7337,2627,1923
7338,2627,2822
7339,2628,317
7340,2629,2630
7341,2630,2036
7342,2630,2629
7343,2631,1895
7344,2631,1934
7345,2631,1961
7346,2631,1973
7347,2632,354
7348,2633,631
7349,2633,1125
7350,2633,1130
7351,2633,1259
7352,2634,10
7353,2634,1838
7354,2634,1975
7355,2634,2102
7356,2634,2175
7357,2634,255
7358,2634,751
7359,2634,922
7360,2634,1091
7361,2634,1133
7362,2634,1259
7363,2634,1662
7364,2634,1730
7365,2634,2792
7366,2634,2840
7367,2635,2636
7368,2636,2190
7369,2636,2635
7370,2637,40
7371,2637,1854
7372,2637,2135
7373,2637,2609
7374,2637,2662
7375,2638,1854
7376,2638,2135
7377,2638,273
7378,2638,554
7379,2638,612
7380,2638,939
7381,2638,1147
7382,2638,1331
7383,2638,3062
7384,2639,779
7385,2639,2640
7386,2640,779
7387,2640,1390
7388,2640,2639
7389,2641,820
7390,2642,129
7391,2642,1217
7392,2643,2128
7393,2643,1120
7394,2643,1178
7395,2643,1632
7396,2643,2909
7397,2643,3018
7398,2644,43
7399,2644,2199
7400,2644,127
7401,2644,468
7402,2644,1125
7403,2644,1739
7404,2644,2661
7405,2644,2662
7406,2644,2663
7407,2645,43
7408,2645,2054
7409,2645,270
7410,2645,347
7411,2645,430
7412,2645,468
7413,2645,564
7414,2645,1165
7415,2645,1259
7416,2645,1717
7417,2645,2540
7418,2646,1929
7419,2646,892
7420,2647,1500
7421,2647,3033
7422,2648,95
7423,2648,1120
7424,2649,2021
7425,2649,122
7426,2649,617
7427,2649,1067
7428,2649,1105
7429,2649,1208
7430,2649,1666
7431,2649,2431
7432,2649,3171
7433,2650,1887
7434,2650,2058
7435,2650,596
7436,2650,939
7437,2650,1125
7438,2650,1240
7439,2650,1764
7440,2650,2419
7441,2650,2420
7442,2650,2651
7443,2650,2652
7444,2650,2653
7445,2651,1887
7446,2651,2058
7447,2651,161
7448,2651,2650
7449,2652,161
7450,2652,2650
7451,2652,2653
7452,2653,161
7453,2653,2650
7454,2653,2652
7455,2654,2045
7456,2654,727
7457,2654,2551
7458,2655,106
7459,2655,1862
7460,2655,1954
7461,2655,680
7462,2655,683
7463,2655,2787
7464,2656,76
7465,2656,2019
7466,2656,957
7467,2657,2123
7468,2657,268
7469,2657,917
7470,2657,1717
7471,2658,2026
7472,2658,2223
7473,2658,2247
7474,2658,149
7475,2658,271
7476,2658,319
7477,2658,972
7478,2658,1115
7479,2658,1342
7480,2658,1778
7481,2658,1796
7482,2658,2464
7483,2658,2508
7484,2658,2921
7485,2658,3026
7486,2658,3027
7487,2659,2224
7488,2659,148
7489,2660,597
7490,2660,1394
7491,2660,1401
7492,2661,2068
7493,2661,714
7494,2661,922
7495,2661,1418
7496,2661,2458
7497,2661,2644
7498,2661,2662
7499,2662,2068
7500,2662,255
7501,2662,714
7502,2662,922
7503,2662,1418
7504,2662,2458
7505,2662,2637
7506,2662,2644
7507,2662,2661
7508,2663,2009
7509,2663,922
7510,2663,1521
7511,2663,1781
7512,2663,2644
7513,2663,2837
7514,2663,2838
7515,2664,2205
7516,2664,2373
7517,2665,1039
7518,2665,3295
7519,2666,620
7520,2666,2448
7521,2667,42
7522,2667,1970
7523,2667,2151
7524,2667,386
7525,2667,976
7526,2667,1067
7527,2667,1372
7528,2667,1480
7529,2667,1777
7530,2667,2436
7531,2668,451
7532,2669,552
7533,2669,2873
7534,2670,109
7535,2671,109
7536,2671,1281
7537,2672,417
7538,2672,2863
7539,2672,3259
7540,2673,1580
7541,2674,1580
7542,2675,255
7543,2675,922
7544,2676,255
7545,2676,922
7546,2676,3000
7547,2677,255
7548,2677,2576
7549,2677,2794
7550,2678,255
7551,2678,1404
7552,2679,2160
7553,2679,255
7554,2679,307
7555,2679,441
7556,2679,719
7557,2679,1628
7558,2679,2796
7559,2680,248
7560,2680,922
7561,2680,2856
7562,2681,941
7563,2681,2615
7564,2682,720
7565,2682,1221
7566,2682,2487
7567,2682,2683
7568,2682,2684
7569,2682,2685
7570,2683,2682
7571,2684,720
7572,2684,1221
7573,2684,1467
7574,2684,2487
7575,2684,2682
7576,2685,83
7577,2685,2322
7578,2685,2331
7579,2685,2682
7580,2685,3288
7581,2686,1993
7582,2687,494
7583,2687,899
7584,2687,1724
7585,2688,2014
7586,2688,1724
7587,2689,114
7588,2690,1383
7589,2691,1883
7590,2691,295
7591,2691,2761
7592,2692,631
7593,2692,808
7594,2692,1068
7595,2692,1125
7596,2693,127
7597,2693,512
7598,2693,631
7599,2693,922
7600,2693,1125
7601,2693,2896
7602,1815,2344
7603,2694,221
7604,2694,635
7605,2695,722
7606,2696,2697
7607,2697,1565
7608,2697,2696
7609,2697,3139
7610,2698,1884
7611,2698,2456
7612,2699,2700
7613,2700,2699
7614,2701,2702
7615,2702,2240
7616,2702,1106
7617,2702,2701
7618,2703,365
7619,2704,373
7620,2705,956
7621,2705,2706
7622,2706,2705
7623,2707,1886
7624,2707,2708
7625,2708,2707
7626,2709,1808
7627,2710,477
7628,2711,1101
7629,2712,1997
7630,2712,467
7631,2713,1396
7632,2713,2714
7633,2714,1915
7634,2714,1925
7635,2714,2111
7636,2714,2145
7637,2714,497
7638,2714,535
7639,2714,652
7640,2714,1034
7641,2714,1218
7642,2714,1396
7643,2714,1402
7644,2714,1670
7645,2714,2713
7646,2714,2716
7647,2714,2717
7648,2714,2975
7649,2714,2985
7650,2715,2298
7651,2715,963
7652,2715,1396
7653,2715,2428
7654,2716,1915
7655,2716,2111
7656,2716,2145
7657,2716,1218
7658,2716,1396
7659,2716,2714
7660,2716,2717
7661,2716,2975
7662,2717,1915
7663,2717,2111
7664,2717,2145
7665,2717,1396
7666,2717,2714
7667,2717,2716
7668,2717,2975
7669,2718,1396
7670,2719,408
7671,2719,1069
7672,2719,1396
7673,2720,523
7674,2720,813
7675,2721,1394
7676,2721,1548
7677,2722,13
7678,2722,2101
7679,2722,667
7680,2722,833
7681,2722,1394
7682,2722,1486
7683,2723,326
7684,2723,993
7685,2724,1933
7686,2724,1505
7687,2724,3237
7688,2725,661
7689,2725,2726
7690,2726,980
7691,2726,2725
7692,2727,1867
7693,2728,1651
7694,2729,2120
7695,2729,2175
7696,2729,2532
7697,2729,2731
7698,2730,2120
7699,2730,2175
7700,2730,2532
7701,2731,2120
7702,2731,2532
7703,2731,2729
7704,2732,2248
7705,2732,1120
7706,2732,1528
7707,2733,204
7708,2733,754
7709,2733,1592
7710,2733,2734
7711,2734,2733
7712,2736,777
7713,2737,670
7714,2737,2738
7715,2738,211
7716,2738,611
7717,2738,1113
7718,2738,1558
7719,2738,2737
7720,2739,630
7721,2740,26
7722,2740,1929
7723,2740,189
7724,2740,935
7725,2740,1368
7726,2740,2741
7727,2741,2274
7728,2741,935
7729,2741,2740
7730,2741,2908
7731,2742,1347
7732,2742,1505
7733,2742,3237
7734,2743,1961
7735,2743,2215
7736,2743,1043
7737,2743,1567
7738,2743,2744
7739,2744,1961
7740,2744,1152
7741,2744,1567
7742,2744,2505
7743,2744,2743
7744,2745,1849
7745,2745,319
7746,2745,502
7747,2745,955
7748,2746,1868
7749,2747,2158
7750,2747,453
7751,2747,940
7752,2747,1570
7753,2747,3043
7754,2748,2749
7755,2749,909
7756,2749,948
7757,2749,2748
7758,2750,2108
7759,2750,356
7760,2750,2329
7761,2750,2751
7762,2750,2752
7763,2751,1689
7764,2751,2750
7765,2752,2750
7766,2753,1693
7767,2754,2755
7768,2755,2754
7769,2756,2248
7770,2756,203
7771,2756,1268
7772,2757,1345
7773,2757,1512
7774,2758,226
7775,2758,2759
7776,2759,2758
7777,2760,1967
7778,2760,619
7779,2761,1883
7780,2761,2691
7781,2762,1389
7782,2762,2530
7783,2763,2192
7784,2763,552
7785,2764,139
7786,2765,659
7787,2766,659
7788,2767,891
7789,2768,606
7790,2769,839
7791,2770,1456
7792,2771,2056
7793,2772,2773
7794,2772,2774
7795,2773,506
7796,2773,2772
7797,2773,3008
7798,2774,2007
7799,2774,2772
7800,2775,2776
7801,2776,1979
7802,2776,2775
7803,2777,1068
7804,2778,2085
7805,2778,638
7806,2778,1068
7807,2778,1269
7808,2778,2499
7809,2779,386
7810,2780,386
7811,2781,313
7812,2781,1085
7813,2782,170
7814,2782,313
7815,2782,1085
7816,2783,2784
7817,2783,3276
7818,2784,1921
7819,2784,2783
7820,2784,2938
7821,2784,3276
7822,2785,468
7823,2785,493
7824,2785,801
7825,2785,1231
7826,2785,1597
7827,2785,2839
7828,2785,2935
7829,2785,2977
7830,2786,493
7831,2786,801
7832,2786,1443
7833,2786,2839
7834,2786,2935
7835,2787,106
7836,2787,1862
7837,2787,746
7838,2787,1689
7839,2787,2655
7840,2788,832
7841,2789,473
7842,2790,711
7843,2790,884
7844,2790,1085
7845,2790,2791
7846,2791,575
7847,2791,711
7848,2791,2790
7849,1816,1527
7850,2792,27
7851,2792,1844
7852,2792,1927
7853,2792,1936
7854,2792,1953
7855,2792,2014
7856,2792,2160
7857,2792,2256
7858,2792,2293
7859,2792,307
7860,2792,335
7861,2792,387
7862,2792,395
7863,2792,437
7864,2792,441
7865,2792,468
7866,2792,534
7867,2792,714
7868,2792,719
7869,2792,738
7870,2792,790
7871,2792,843
7872,2792,980
7873,2792,1144
7874,2792,1523
7875,2792,1615
7876,2792,1730
7877,2792,2489
7878,2792,2597
7879,2792,2634
7880,2792,2793
7881,2792,2794
7882,2792,2795
7883,2792,2796
7884,2793,515
7885,2793,922
7886,2793,1545
7887,2793,2792
7888,2794,2160
7889,2794,714
7890,2794,922
7891,2794,1730
7892,2794,2677
7893,2794,2792
7894,2795,1936
7895,2795,512
7896,2795,922
7897,2795,2792
7898,2796,2160
7899,2796,714
7900,2796,2679
7901,2796,2792
7902,2797,2231
7903,2797,2798
7904,2798,2797
7905,2798,2948
7906,2799,2046
7907,2799,2259
7908,2799,1649
7909,2800,2081
7910,2800,786
7911,2800,901
7912,2800,1226
7913,2800,1567
7914,2800,2381
7915,2800,2382
7916,2800,2383
7917,2801,195
7918,2802,195
7919,2803,94
7920,2803,692
7921,2804,673
7922,2804,2805
7923,2805,1230
7924,2805,2804
7925,2806,673
7926,2807,375
7927,2807,757
7928,2807,1418
7929,2808,1399
7930,2809,2310
7931,2809,389
7932,2809,1473
7933,2809,2558
7934,2810,1479
7935,2811,2812
7936,2812,2811
7937,2813,1877
7938,2813,2018
7939,2814,1872
7940,2814,1306
7941,2814,2815
7942,2815,2814
7943,2815,2918
7944,2816,2817
7945,2817,2816
7946,2818,2094
7947,2819,2221
7948,2820,2221
7949,2821,947
7950,2821,1337
7951,2822,2148
7952,2822,854
7953,2822,2627
7954,2823,658
7955,2824,910
7956,2824,2825
7957,2825,1935
7958,2825,2007
7959,2825,2118
7960,2825,910
7961,2825,2824
7962,2826,504
7963,2826,824
7964,2827,824
7965,2828,1508
7966,2829,533
7967,2829,670
7968,2829,1291
7969,2829,1492
7970,2830,612
7971,2830,922
7972,2830,2935
7973,2830,3324
7974,2831,922
7975,2831,1625
7976,2832,571
7977,2832,922
7978,2832,1628
7979,2833,922
7980,2833,1443
7981,2834,714
7982,2834,922
7983,2834,3309
7984,2835,762
7985,2835,922
7986,2836,59
7987,2836,714
7988,2836,922
7989,2837,2217
7990,2837,175
7991,2837,186
7992,2837,922
7993,2837,1476
7994,2837,2663
7995,2838,51
7996,2838,2161
7997,2838,335
7998,2838,690
7999,2838,922
8000,2838,1681
8001,2838,1791
8002,2838,2597
8003,2838,2663
8004,2838,2852
8005,2838,3009
8006,2839,2140
8007,2839,2235
8008,2839,462
8009,2839,465
8010,2839,468
8011,2839,493
8012,2839,571
8013,2839,657
8014,2839,843
8015,2839,922
8016,2839,1597
8017,2839,1734
8018,2839,1757
8019,2839,1782
8020,2839,2413
8021,2839,2489
8022,2839,2785
8023,2839,2786
8024,2839,2976
8025,2839,2977
8026,2840,705
8027,2840,922
8028,2840,2634
8029,2840,2869
8030,2841,2582
8031,2842,965
8032,2842,2843
8033,2843,2842
8034,2844,2214
8035,2845,1919
8036,2845,283
8037,2845,2846
8038,2845,3083
8039,2845,3278
8040,2846,1919
8041,2846,1470
8042,2846,2845
8043,2847,283
8044,2847,2547
8045,2848,29
8046,2849,387
8047,2850,2248
8048,2850,2289
8049,2850,2294
8050,2851,1627
8051,2852,1907
8052,2852,2838
8053,2852,2853
8054,2853,1907
8055,2853,2852
8056,2854,2137
8057,2854,2211
8058,2854,170
8059,2855,124
8060,2855,277
8061,2855,424
8062,2856,2680
8063,2857,1300
8064,2858,1954
8065,2858,2268
8066,2858,376
8067,2858,578
8068,2858,680
8069,2858,1100
8070,2858,1453
8071,2858,2592
8072,2858,2593
8073,2859,2860
8074,2860,2859
8075,2861,2862
8076,2862,2861
8077,2863,2003
8078,2863,536
8079,2863,726
8080,2863,1676
8081,2863,2672
8082,2864,1999
8083,2864,1641
8084,2865,101
8085,2865,325
8086,2865,840
8087,2866,1126
8088,2867,1929
8089,2867,892
8090,2867,1820
8091,2868,2197
8092,2869,387
8093,2869,730
8094,2869,2840
8095,2870,714
8096,2870,1730
8097,2871,1948
8098,2871,2109
8099,2871,591
8100,2871,846
8101,2871,895
8102,2871,914
8103,2871,971
8104,2871,1134
8105,2871,1674
8106,2871,2414
8107,2871,2469
8108,2871,2507
8109,2872,2323
8110,2873,351
8111,2873,429
8112,2873,2669
8113,2873,2874
8114,2874,2873
8115,2875,1306
8116,2876,2316
8117,2876,374
8118,2876,855
8119,2876,895
8120,2876,1134
8121,2876,2469
8122,2876,2595
8123,2876,2993
8124,2877,1924
8125,2877,2129
8126,2877,1103
8127,2877,1270
8128,2877,1737
8129,2878,2297
8130,2878,2314
8131,2878,720
8132,2878,1157
8133,2878,1225
8134,2878,1706
8135,2878,1744
8136,2878,2487
8137,2878,2879
8138,2878,2880
8139,2879,2878
8140,2880,2878
8141,2881,604
8142,2882,2883
8143,2883,2882
8144,2884,364
8145,2884,591
8146,2884,846
8147,2884,2386
8148,2885,175
8149,2885,2522
8150,2887,540
8151,2887,708
8152,2888,2357
8153,2889,555
8154,2890,1080
8155,2890,1496
8156,2890,1811
8157,2890,2376
8158,2892,468
8159,2892,2449
8160,2893,1893
8161,2893,2520
8162,2894,625
8163,2894,1390
8164,2895,1315
8165,2896,1125
8166,2896,1465
8167,2896,2693
8168,2897,2103
8169,2898,1150
8170,2899,2315
8171,2899,2900
8172,2900,2899
8173,2901,2152
8174,2901,2193
8175,2901,615
8176,2902,1617
8177,2903,85
8178,2903,2400
8179,2904,1659
8180,2904,3151
8181,2905,1044
8182,2905,1659
8183,2906,2907
8184,2907,759
8185,2907,2906
8186,2908,2274
8187,2908,935
8188,2908,2741
8189,2909,70
8190,2909,1910
8191,2909,2257
8192,2909,134
8193,2909,427
8194,2909,568
8195,2909,594
8196,2909,635
8197,2909,1446
8198,2909,1632
8199,2909,1775
8200,2909,2643
8201,2909,2910
8202,2909,2911
8203,2909,2912
8204,2909,2913
8205,2910,1901
8206,2910,853
8207,2910,1552
8208,2910,2909
8209,2911,2909
8210,2912,2909
8211,2913,2909
8212,2914,2915
8213,2915,2914
8214,2915,3182
8215,2916,446
8216,2916,1609
8217,2917,878
8218,2917,1538
8219,2917,1789
8220,2918,2815
8221,2919,1874
8222,2919,498
8223,2919,1470
8224,2919,1485
8225,2920,2247
8226,2920,2317
8227,2921,2149
8228,2921,2247
8229,2921,2317
8230,2921,149
8231,2921,423
8232,2921,603
8233,2921,1634
8234,2921,2528
8235,2921,2658
8236,2921,3026
8237,2921,3054
8238,2921,3317
8239,2922,984
8240,2922,1563
8241,2922,1613
8242,2923,1792
8243,2924,2925
8244,2925,2924
8245,2926,2927
8246,2927,2926
8247,2928,961
8248,2928,1210
8249,2929,1
8250,2929,1865
8251,2929,597
8252,2929,858
8253,2929,1075
8254,2929,1087
8255,2929,2419
8256,2929,2492
8257,2930,2289
8258,2930,360
8259,2930,504
8260,2930,3299
8261,2931,2039
8262,2931,2289
8263,2931,245
8264,2931,1689
8265,2932,2144
8266,2932,135
8267,2933,254
8268,2933,715
8269,2934,2416
8270,2935,1860
8271,2935,2080
8272,2935,122
8273,2935,412
8274,2935,493
8275,2935,510
8276,2935,534
8277,2935,617
8278,2935,927
8279,2935,1067
8280,2935,1105
8281,2935,1208
8282,2935,1410
8283,2935,1597
8284,2935,1757
8285,2935,2413
8286,2935,2489
8287,2935,2785
8288,2935,2786
8289,2935,2830
8290,2935,2976
8291,2936,732
8292,2936,1117
8293,2936,2937
8294,2937,206
8295,2937,612
8296,2937,1033
8297,2937,1117
8298,2937,2936
8299,2938,1921
8300,2938,202
8301,2938,2784
8302,2939,2012
8303,2940,2015
8304,2941,2023
8305,2941,137
8306,2941,2962
8307,2942,2023
8308,2943,1
8309,2943,597
8310,2944,2945
8311,2945,2944
8312,2946,2017
8313,2946,1378
8314,2946,2947
8315,2947,2017
8316,2947,2946
8317,2948,2231
8318,2948,2798
8319,2949,93
8320,2949,190
8321,2950,156
8322,2950,787
8323,2951,1882
8324,2952,1947
8325,2952,1764
8326,2953,1572
8327,2953,2383
8328,2954,744
8329,2955,282
8330,2955,1095
8331,2955,1370
8332,2955,1426
8333,2956,1890
8334,2957,867
8335,2957,2969
8336,2958,2038
8337,2958,190
8338,2958,1209
8339,2959,1590
8340,2959,2573
8341,2959,3020
8342,2960,2289
8343,2960,1792
8344,2960,2961
8345,2960,2962
8346,2961,2960
8347,2962,2941
8348,2962,2960
8349,1817,588
8350,2963,971
8351,2963,2507
8352,2964,76
8353,2964,2088
8354,2964,685
8355,2964,957
8356,2964,2459
8357,2964,2965
8358,2964,2966
8359,2965,957
8360,2965,2964
8361,2966,1540
8362,2966,1582
8363,2966,2459
8364,2966,2964
8365,2967,675
8366,2967,1596
8367,2968,2416
8368,2968,3034
8369,2969,258
8370,2969,682
8371,2969,2957
8372,2970,185
8373,2971,2027
8374,2972,312
8375,2973,268
8376,2973,973
8377,2973,1456
8378,2973,1465
8379,2974,194
8380,2974,1786
8381,2975,1915
8382,2975,2111
8383,2975,2145
8384,2975,2714
8385,2975,2716
8386,2975,2717
8387,2976,468
8388,2976,1615
8389,2976,2839
8390,2976,2935
8391,2976,2977
8392,2977,653
8393,2977,2785
8394,2977,2839
8395,2977,2976
8396,2978,403
8397,2979,1964
8398,2979,1222
8399,2980,1642
8400,2981,958
8401,2982,2172
8402,2982,2289
8403,2982,3018
8404,2983,2204
8405,2983,1279
8406,2983,1436
8407,2983,1594
8408,2983,2984
8409,2984,2204
8410,2984,1594
8411,2984,2983
8412,2985,81
8413,2985,2265
8414,2985,217
8415,2985,1402
8416,2985,2714
8417,2986,137
8418,2986,229
8419,2986,1120
8420,2986,1525
8421,2987,1966
8422,2987,762
8423,2988,1937
8424,2988,1356
8425,2989,181
8426,2989,2990
8427,2990,2989
8428,2991,452
8429,2992,2139
8430,2993,2020
8431,2993,764
8432,2993,855
8433,2993,895
8434,2993,2876
8435,2993,3003
8436,2994,230
8437,2994,2995
8438,2995,230
8439,2995,2994
8440,2996,230
8441,2997,1451
8442,2998,2096
8443,2998,1484
8444,2998,2999
8445,2999,2998
8446,3000,622
8447,3000,1547
8448,3000,2676
8449,3001,60
8450,3002,1941
8451,3002,1654
8452,3002,3220
8453,3003,49
8454,3003,2198
8455,3003,2993
8456,3004,2098
8457,3005,3006
8458,3006,3005
8459,3007,1441
8460,3008,506
8461,3008,2773
8462,3009,2838
8463,3010,1007
8464,3011,2043
8465,3012,3013
8466,3012,3014
8467,3013,3012
8468,3014,3012
8469,3015,2061
8470,3015,1322
8471,3016,190
8472,3016,3254
8473,3017,1433
8474,3018,32
8475,3018,70
8476,3018,1910
8477,3018,2257
8478,3018,1620
8479,3018,2643
8480,3018,2982
8481,3019,2257
8482,3019,662
8483,3020,1308
8484,3020,2439
8485,3020,2959
