,i,j
1707,18529,10942
1708,18529,11348
1709,18529,12621
1710,18529,13011
1711,18529,16353
1712,18529,17776
1713,18529,18722
1714,18529,18742
1715,18529,18895
1716,18530,9187
1717,18530,15714
1718,18530,16005
1719,18531,3955
1720,18531,12478
1721,18532,6794
1722,18533,2981
1723,18534,116
1724,18534,6215
1725,18534,7280
1726,18534,9397
1727,18534,10989
1728,18534,11400
1729,18535,10552
1730,18536,4963
1731,18537,2744
1732,18538,403
1733,18538,18896
1734,18539,1747
1735,18539,4575
1736,18539,6822
1737,18539,15998
1738,18540,14162
1739,18541,18602
1740,18541,890
1741,18541,2044
1742,18541,5047
1743,18541,5236
1744,18541,5584
1745,18541,6849
1746,18541,7515
1747,18541,10370
1748,18541,12316
1749,18541,13047
1750,18541,14639
1751,18541,15537
1752,18541,18212
1753,18542,17621
1754,18543,2464
1755,18543,3130
1756,18543,4184
1757,18543,4940
1758,18543,8183
1759,18543,9873
1760,18543,17164
1761,18543,18924
1762,18544,17092
1763,18545,9484
1764,18545,10481
1765,18546,12
1766,18546,2059
1767,18546,8866
1768,18547,1508
1769,18547,3331
1770,18547,17314
1771,18547,17319
1772,18548,1183
1773,18549,16534
1774,18550,10924
1775,18551,2067
1776,18552,4431
1777,18552,7075
1778,18552,7475
1779,18552,9223
1780,18552,11666
1781,18552,11852
1782,18552,15277
1783,18552,16922
1784,18552,19129
1785,18552,19420
1786,18553,8306
1787,18553,13439
1788,18554,3781
1789,18554,7012
1790,18554,10621
1791,18554,12175
1792,18554,12442
1793,18554,15571
1794,18554,16217
1795,18555,2409
1796,18555,6018
1797,18555,14609
1798,18556,1539
1799,18557,12012
1800,18558,18441
1801,18558,1357
1802,18558,4201
1803,18558,8009
1804,18558,8722
1805,18558,17997
1806,18559,6510
1807,18560,2888
1808,18560,11780
1809,18561,15994
1810,18562,2801
1811,18563,215
1812,18563,810
1813,18563,1674
1814,18563,3524
1815,18563,4364
1816,18563,5638
1817,18563,8165
1818,18563,9020
1819,18563,9082
1820,18563,10381
1821,18563,11126
1822,18563,13439
1823,18563,18085
1824,18563,19053
1825,18564,18568
1826,18564,3722
1827,18564,7473
1828,18564,7512
1829,18564,9198
1830,18564,10490
1831,18564,10576
1832,18564,15071
1833,18564,16013
1834,18565,10886
1835,18566,4151
1836,18566,8567
1837,18566,8620
1838,18566,12253
1839,18566,12447
1840,18567,18685
1841,18567,199
1842,18567,2837
1843,18567,4940
1844,18567,5287
1845,18567,5620
1846,18567,6086
1847,18567,6765
1848,18567,7852
1849,18567,10835
1850,18567,12864
1851,18567,13675
1852,18567,13784
1853,18567,15171
1854,18567,15584
1855,18567,16278
1856,18567,17641
1857,18567,18967
1858,18568,18564
1859,18568,196
1860,18568,895
1861,18568,6233
1862,18568,10490
1863,18568,10576
1864,18568,13494
1865,18568,14002
1866,18569,7256
1867,18570,11029
1868,18570,17412
1869,18571,3346
1870,18572,14753
1871,18573,4412
1872,18573,5674
1873,18574,11318
1874,18574,17129
1875,18575,4659
1876,18576,15204
1877,18577,1420
1878,18577,13027
1879,18578,12670
1880,18579,3247
1881,18580,4154
1882,18580,16666
1883,18580,18748
1884,18581,2174
1885,18581,2562
1886,18581,4211
1887,18581,4967
1888,18581,7606
1889,18581,12154
1890,18581,14137
1891,18581,14661
1892,18581,14906
1893,18581,16287
1894,18581,17432
1895,18581,18894
1896,18582,13393
1897,18583,15452
1898,18584,13287
1899,18585,1081
1900,18585,1676
1901,18585,4683
1902,18585,5943
1903,18585,6643
1904,18585,7555
1905,18585,9294
1906,18585,9381
1907,18585,10918
1908,18585,11984
1909,18585,12768
1910,18585,14612
1911,18585,17614
1912,18585,17723
1913,18585,17781
1914,18585,18774
1915,18585,18842
1916,18586,18458
1917,18586,2697
1918,18586,3784
1919,18586,5122
1920,18586,18845
1921,18587,16932
1922,18588,533
1923,18588,3762
1924,18588,6313
1925,18588,8840
1926,18588,9587
1927,18588,9588
1928,18588,10432
1929,18588,10433
1930,18588,18824
1931,18588,18826
1932,18589,1549
1933,18589,6215
1934,18589,8009
1935,18589,9294
1936,18589,10989
1937,18589,11201
1938,18589,11210
1939,18589,11400
1940,18589,11597
1941,18589,11756
1942,18589,12128
1943,18590,1257
1944,18591,12832
1945,18592,3584
1946,18592,6558
1947,18592,8272
1948,18592,10242
1949,18592,14140
1950,18592,14237
1951,18592,15351
1952,18592,18786
1953,18593,825
1954,18594,17718
1955,18595,9478
1956,18596,1941
1957,18596,2953
1958,18596,5284
1959,18596,10346
1960,18596,15486
1961,18597,1640
1962,18597,6912
1963,18597,7957
1964,18597,9169
1965,18597,11394
1966,18597,12893
1967,18597,14293
1968,18597,14778
1969,18597,14825
1970,18597,16450
1971,18597,19237
1972,18598,4243
1973,18599,672
1974,18599,1451
1975,18599,1777
1976,18599,2739
1977,18599,4433
1978,18599,5945
1979,18599,7330
1980,18599,8916
1981,18599,10198
1982,18599,11811
1983,18599,16426
1984,18599,16801
1985,18599,17318
1986,18599,17319
1987,18599,17324
1988,18599,18753
1989,18600,18218
1990,18600,18616
1991,18600,276
1992,18600,393
1993,18600,1611
1994,18600,1957
1995,18600,2277
1996,18600,3854
1997,18600,5335
1998,18600,6048
1999,18600,6334
2000,18600,7586
2001,18600,7795
2002,18600,8671
2003,18600,9794
2004,18600,9871
2005,18600,10668
2006,18600,15768
2007,18600,16290
2008,18601,2267
2009,18601,3819
2010,18601,4863
2011,18601,8192
2012,18601,8525
2013,18601,16438
2014,18602,18541
2015,18602,775
2016,18602,11419
2017,18602,16865
2018,18603,12971
2019,18604,2624
2020,18605,14697
2021,18606,3721
2022,18606,9984
2023,18606,18839
2024,18607,9076
2025,18608,2582
2026,18609,383
2027,18609,3746
2028,18609,6184
2029,18609,16918
2030,18610,4014
2031,18610,4842
2032,18610,11989
2033,18610,12657
2034,18610,15776
2035,18611,1600
2036,18611,2324
2037,18611,3034
2038,18611,3519
2039,18611,3795
2040,18611,5112
2041,18611,6735
2042,18611,6759
2043,18611,7487
2044,18611,9078
2045,18611,9952
2046,18611,10174
2047,18611,10738
2048,18611,12287
2049,18611,15428
2050,18611,16894
2051,18611,17057
2052,18611,17083
2053,18611,17825
2054,18612,6131
2055,18612,11340
2056,18613,13027
2057,18614,15343
2058,18615,2665
2059,18616,18600
2060,18616,730
2061,18616,1462
2062,18616,1611
2063,18616,2277
2064,18616,6048
2065,18616,6291
2066,18616,13702
2067,18617,116
2068,18617,5329
2069,18617,12776
2070,18617,15019
2071,18617,15924
2072,18618,7211
2073,18618,12377
2074,18619,18219
2075,18620,4875
2076,18621,4475
2077,18622,3167
2078,18622,3902
2079,18622,14876
2080,18622,14998
2081,18622,18123
2082,18623,18002
2083,18624,11340
2084,18624,14254
2085,18624,18072
2086,18625,3331
2087,18625,7212
2088,18625,14508
2089,18625,16247
2090,18625,17857
2091,18625,18734
2092,18626,3586
2093,18627,3647
2094,18627,4313
2095,18627,15555
2096,18628,4183
2097,18628,9088
2098,18628,9808
2099,18628,15213
2100,18628,18170
2101,18628,18820
2102,18629,254
2103,18629,17535
2104,18630,8410
2105,18631,4258
2106,18631,8393
2107,18631,8541
2108,18631,8768
2109,18631,11650
2110,18632,7791
2111,18632,18804
2112,18633,5717
2113,18634,6801
2114,18634,9018
2115,18634,16999
2116,18634,17777
2117,18635,142
2118,18635,358
2119,18635,3233
2120,18635,8010
2121,18635,10950
2122,18635,13161
2123,18635,18136
2124,18636,26
2125,18636,1142
2126,18636,14537
2127,18636,15347
2128,18637,18841
2129,18638,311
2130,18638,392
2131,18638,3738
2132,18638,6573
2133,18638,10126
2134,18638,11452
2135,18638,13119
2136,18638,13452
2137,18638,13536
2138,18638,14090
2139,18638,14199
2140,18638,14497
2141,18638,16280
2142,18638,16373
2143,18638,17721
2144,18639,12568
2145,18640,18273
2146,18640,265
2147,18640,3648
2148,18640,4519
2149,18640,11927
2150,18640,14025
2151,18640,14524
2152,18640,18840
2153,18641,3017
2154,18642,7233
2155,18642,9064
2156,18643,13190
2157,18644,14019
2158,18645,18415
2159,18645,18685
2160,18645,287
2161,18645,2378
2162,18645,2605
2163,18645,2657
2164,18645,3173
2165,18645,3833
2166,18645,4571
2167,18645,6091
2168,18645,6774
2169,18645,9401
2170,18645,10137
2171,18645,10999
2172,18645,11313
2173,18645,12520
2174,18645,13299
2175,18645,13628
2176,18645,13673
2177,18645,14151
2178,18646,18685
2179,18646,4940
2180,18646,5620
2181,18646,6155
2182,18646,6987
2183,18646,7452
2184,18646,9285
2185,18646,10190
2186,18646,11316
2187,18646,11516
2188,18646,12233
2189,18646,14637
2190,18646,15288
2191,18646,19040
2192,18647,488
2193,18647,4324
2194,18647,10849
2195,18647,16443
2196,18647,17190
2197,18648,8951
2198,18648,16280
2199,18649,1210
2200,18650,233
2201,18650,13130
2202,18651,12973
2203,18651,15528
2204,18651,18044
2205,18652,5857
2206,18652,9747
2207,18652,12953
2208,18653,3510
2209,18653,6065
2210,18653,13307
2211,18654,2662
2212,18655,13531
2213,18656,5430
2214,18657,3331
2215,18657,13508
2216,18657,16801
2217,18657,18728
2218,18658,14506
2219,18659,907
2220,18659,9068
2221,18660,11798
2222,18661,14973
2223,18661,17750
2224,18662,6313
2225,18662,8866
2226,18663,3331
2227,18663,8826
2228,18663,15323
2229,18664,4514
2230,18664,13034
2231,18664,18731
2232,18665,6516
2233,18665,6600
2234,18665,12239
2235,18666,1338
2236,18666,2662
2237,18666,5817
2238,18666,5949
2239,18666,6282
2240,18666,7492
2241,18666,7637
2242,18666,7741
2243,18666,8364
2244,18666,9969
2245,18666,10177
2246,18666,10357
2247,18666,10641
2248,18666,13174
2249,18666,14205
2250,18666,14873
2251,18667,403
2252,18667,3153
2253,18667,9308
2254,18667,14707
2255,18668,7970
2256,18669,15858
2257,18670,15480
2258,18671,1654
2259,18671,1822
2260,18671,2915
2261,18671,3254
2262,18671,5343
2263,18671,5417
2264,18671,6305
2265,18671,7130
2266,18671,8547
2267,18671,8712
2268,18671,9074
2269,18671,10254
2270,18671,12042
2271,18671,12901
2272,18671,13311
2273,18671,13440
2274,18671,13508
2275,18671,13892
2276,18671,14265
2277,18671,14479
2278,18671,15687
2279,18671,16049
2280,18671,16879
2281,18671,17488
2282,18671,17880
2283,18671,18728
2284,18672,8541
2285,18672,11650
2286,18672,14693
2287,18673,11577
2288,18673,11634
2289,18673,13601
2290,18674,5840
2291,18675,18234
2292,18675,1235
2293,18675,2677
2294,18675,2842
2295,18675,3695
2296,18675,4452
2297,18675,7815
2298,18675,8700
2299,18675,9185
2300,18675,9505
2301,18675,11326
2302,18675,12571
2303,18675,12643
2304,18675,14327
2305,18675,14538
2306,18676,2283
2307,18677,8620
2308,18678,2582
2309,18679,2831
2310,18679,2850
2311,18680,5000
2312,18680,15391
2313,18680,18736
2314,18681,13526
2315,18682,7330
2316,18683,8756
2317,18683,15847
2318,18683,18946
2319,18684,8379
2320,18685,18393
2321,18685,18399
2322,18685,18567
2323,18685,18645
2324,18685,18646
2325,18685,77
2326,18685,744
2327,18685,1129
2328,18685,1620
2329,18685,2054
2330,18685,2145
2331,18685,2552
2332,18685,3694
2333,18685,3893
2334,18685,4155
2335,18685,5095
2336,18685,5620
2337,18685,6192
2338,18685,7852
2339,18685,9297
2340,18685,9685
2341,18685,9883
2342,18685,10380
2343,18685,13076
2344,18685,13463
2345,18685,16693
2346,18685,17533
2347,18685,17815
2348,18685,18741
2349,18685,18757
2350,18686,18312
2351,18686,815
2352,18686,1559
2353,18686,2016
2354,18686,2386
2355,18686,3457
2356,18686,3563
2357,18686,3628
2358,18686,4900
2359,18686,5216
2360,18686,5625
2361,18686,6153
2362,18686,6283
2363,18686,6449
2364,18686,6599
2365,18686,8686
2366,18686,8770
2367,18686,9011
2368,18686,9673
2369,18686,10171
2370,18686,11474
2371,18686,11571
2372,18686,13320
2373,18686,13339
2374,18686,16720
2375,18686,16969
2376,18686,17109
2377,18686,17511
2378,18686,18116
2379,18687,2091
2380,18687,6313
2381,18688,2043
2382,18688,2857
2383,18688,3714
2384,18688,3904
2385,18688,4331
2386,18688,4860
2387,18688,5163
2388,18688,7110
2389,18688,7492
2390,18688,8499
2391,18688,8814
2392,18688,12614
2393,18688,12746
2394,18688,12905
2395,18688,14595
2396,18688,15692
2397,18688,16227
2398,18688,17559
2399,18688,17977
2400,18689,8126
2401,18690,18505
2402,18690,249
2403,18690,479
2404,18690,1368
2405,18690,1854
2406,18690,2022
2407,18690,2146
2408,18690,2201
2409,18690,4606
2410,18690,4724
2411,18690,4754
2412,18690,5970
2413,18690,6058
2414,18690,6117
2415,18690,6577
2416,18690,7606
2417,18690,7639
2418,18690,7822
2419,18690,8539
2420,18690,10787
2421,18690,10803
2422,18690,12073
2423,18690,12096
2424,18690,12685
2425,18690,12864
2426,18690,15083
2427,18690,16009
2428,18690,16607
2429,18690,18117
2430,18691,2580
2431,18691,6408
2432,18691,6818
2433,18691,7755
2434,18691,8486
2435,18691,13100
2436,18692,705
2437,18693,11436
2438,18694,7614
2439,18695,14056
2440,18696,1299
2441,18696,7696
2442,18697,340
2443,18698,13549
2444,18699,537
2445,18699,6980
2446,18699,11449
2447,18699,11916
2448,18700,4233
2449,18700,11252
2450,18700,15164
2451,18701,6313
2452,18701,11625
2453,18701,15345
2454,18701,15551
2455,18701,15960
2456,18701,17289
2457,18702,3119
2458,18702,7281
2459,18702,12822
2460,18703,105
2461,18703,3460
2462,18703,4529
2463,18703,5041
2464,18703,10524
2465,18703,11394
2466,18703,16091
2467,18704,552
2468,18704,2216
2469,18704,2796
2470,18704,14811
2471,18705,3247
2472,18706,15847
2473,18707,309
2474,18708,15352
2475,18709,845
2476,18709,14861
2477,18710,9549
2478,18710,10100
2479,18710,11366
2480,18710,16488
2481,18711,845
2482,18711,1240
2483,18711,12728
2484,18711,14861
2485,18712,1354
2486,18712,1922
2487,18712,3598
2488,18712,4412
2489,18712,10296
2490,18712,11519
2491,18712,15045
2492,18712,16203
2493,18712,17082
2494,18713,8716
2495,18713,13263
2496,18714,7581
2497,18715,6836
2498,18716,4438
2499,18716,6034
2500,60,5399
2501,61,10741
2502,62,14015
2503,63,997
2504,63,12546
2505,63,14890
2506,63,17122
2507,64,13707
2508,65,5724
2509,66,7035
2510,67,9443
2511,68,9215
2512,69,2637
2513,69,8108
2514,69,9971
2515,69,15273
2516,70,9984
2517,71,9607
2518,72,2636
2519,72,5161
2520,73,13116
2521,74,1965
2522,74,3594
2523,74,4824
2524,74,6108
2525,74,8149
2526,74,10524
2527,74,12443
2528,74,12646
2529,74,12998
2530,74,14297
2531,74,15646
2532,74,16836
2533,75,5717
2534,76,15714
2535,77,18685
2536,77,1925
2537,77,2554
2538,77,6192
2539,77,9873
2540,77,11316
2541,77,12520
2542,77,18732
2543,78,18301
2544,79,1443
2545,79,2562
2546,79,3750
2547,79,5481
2548,79,6630
2549,79,7538
2550,79,8547
2551,79,11366
2552,79,11998
2553,79,12640
2554,79,13011
2555,79,13311
2556,79,15841
2557,79,16135
2558,79,16993
2559,79,17399
2560,79,18173
2561,80,7256
2562,81,5187
2563,81,14354
2564,81,17599
2565,81,19160
2566,82,7103
2567,82,10946
2568,82,15471
2569,83,771
2570,83,2992
2571,83,4821
2572,83,6944
2573,83,9489
2574,83,10040
2575,83,10100
2576,83,10775
2577,83,11402
2578,83,11849
2579,83,13120
2580,84,13707
2581,85,3943
2582,85,11657
2583,86,18527
2584,86,3533
2585,86,4604
2586,86,10012
2587,87,1682
2588,87,12112
2589,88,1373
2590,89,6009
2591,90,1439
2592,90,1542
2593,90,4086
2594,90,5218
2595,90,6445
2596,90,8101
2597,90,15511
2598,91,4438
2599,91,9515
2600,92,168
2601,92,2018
2602,92,3183
2603,92,3911
2604,92,7534
2605,92,11340
2606,92,13177
2607,92,13425
2608,92,13592
2609,92,13984
2610,92,14254
2611,92,15235
2612,92,18765
2613,93,12167
2614,94,2090
2615,95,1985
2616,95,9883
2617,96,11785
2618,97,4765
2619,97,5667
2620,97,6613
2621,97,11174
2622,97,11854
2623,97,13694
2624,97,13805
2625,97,14393
2626,97,14525
2627,97,18841
2628,98,1682
2629,98,1714
2630,98,4652
2631,98,12112
2632,98,18911
2633,99,5919
2634,100,5299
2635,100,18725
2636,101,18008
2637,102,1070
2638,102,1832
2639,102,4973
2640,102,5323
2641,102,9862
2642,102,19079
2643,102,19296
2644,103,15644
2645,104,14122
2646,104,17953
2647,105,18703
2648,105,1256
2649,105,3797
2650,105,13930
2651,105,19097
2652,106,4422
2653,107,7136
2654,108,9226
2655,109,18441
2656,109,821
2657,109,982
2658,109,4333
2659,109,6202
2660,109,8531
2661,109,10239
2662,109,10960
2663,109,12117
2664,109,12376
2665,109,17260
2666,109,19394
2667,110,5015
2668,111,18324
2669,111,705
2670,111,1102
2671,111,1801
2672,111,2481
2673,111,2518
2674,111,2554
2675,111,5583
2676,111,6794
2677,111,6870
2678,111,7233
2679,111,7271
2680,111,7589
2681,111,7604
2682,111,7629
2683,111,8971
2684,111,9373
2685,111,9912
2686,111,10276
2687,111,10854
2688,111,12073
2689,111,13711
2690,111,14227
2691,111,16659
2692,111,17356
2693,111,18100
2694,111,18808
2695,111,19442
2696,112,4484
2697,112,10241
2698,112,15420
2699,112,16534
2700,113,10087
2701,113,11620
2702,114,6407
2703,114,11760
2704,115,1714
2705,116,18534
2706,116,18617
2707,116,418
2708,116,742
2709,116,765
2710,116,774
2711,116,800
2712,116,1183
2713,116,1519
2714,116,1528
2715,116,1610
2716,116,1729
2717,116,1852
2718,116,1963
2719,116,2636
2720,116,2641
2721,116,2646
2722,116,2767
2723,116,3103
2724,116,3183
2725,116,3856
2726,116,4217
2727,116,4425
2728,116,4548
2729,116,4595
2730,116,4829
2731,116,4875
2732,116,4990
2733,116,5139
2734,116,5304
2735,116,5430
2736,116,5834
2737,116,6131
2738,116,6580
2739,116,6793
2740,116,6805
2741,116,7280
2742,116,7371
2743,116,7970
2744,116,9314
2745,116,9537
2746,116,9683
2747,116,10620
2748,116,10762
2749,116,10890
2750,116,10949
2751,116,10950
2752,116,11546
2753,116,11756
2754,116,11827
2755,116,11940
2756,116,12869
2757,116,13359
2758,116,13531
2759,116,13984
2760,116,14015
2761,116,14254
2762,116,14497
2763,116,14956
2764,116,15182
2765,116,15326
2766,116,15452
2767,116,15686
2768,116,15714
2769,116,16425
2770,116,16534
2771,116,16887
2772,116,16915
2773,116,17134
2774,116,18754
2775,116,18768
2776,116,18773
2777,116,18816
2778,116,18827
2779,116,19002
2780,117,6722
2781,117,8067
2782,117,15341
2783,118,6996
2784,118,8749
2785,119,10318
2786,120,1313
2787,120,2180
2788,120,4040
2789,120,5247
2790,120,8283
2791,120,10849
2792,120,11575
2793,120,16018
2794,120,16065
2795,120,17312
2796,121,5669
2797,121,7220
2798,121,8340
2799,121,16666
2800,122,10035
2801,123,18454
2802,123,1155
2803,123,3146
2804,123,3723
2805,123,4002
2806,123,4285
2807,123,4716
2808,123,5105
2809,123,5182
2810,123,11492
2811,123,12419
2812,123,13385
2813,123,13519
2814,123,13845
2815,123,15535
2816,123,17708
2817,123,18167
2818,123,18854
2819,124,2384
2820,124,3888
2821,124,9076
2822,124,13592
2823,124,14682
2824,125,18514
2825,125,168
2826,125,8749
2827,125,13177
2828,125,15235
2829,126,13025
2830,127,1612
2831,128,18427
2832,128,395
2833,128,1983
2834,128,7766
2835,128,8510
2836,128,8579
2837,128,10265
2838,128,14277
2839,128,15871
2840,128,16190
2841,128,19622
2842,129,18743
2843,130,1221
2844,130,1673
2845,130,2482
2846,130,5649
2847,130,6685
2848,130,9087
2849,130,10269
2850,130,11638
2851,130,13029
2852,130,16651
2853,130,18771
2854,130,18929
2855,131,6197
2856,132,16598
2857,132,18120
2858,133,9889
2859,134,14176
2860,135,212
2861,136,561
2862,136,8116
2863,136,14075
2864,136,15470
2865,137,1834
2866,137,2796
2867,137,10466
2868,137,12336
2869,137,15111
2870,137,19100
2871,138,7988
2872,138,10205
2873,138,15176
2874,138,17876
2875,139,1160
2876,140,18892
2877,141,1538
2878,141,7414
2879,141,8063
2880,141,8142
2881,141,11234
2882,141,11394
2883,141,13184
2884,141,13365
2885,141,14400
2886,141,14602
2887,141,16804
2888,141,17449
2889,142,18635
2890,142,462
2891,142,4416
2892,142,4484
2893,142,4529
2894,142,5304
2895,142,6190
2896,142,7402
2897,142,8066
2898,142,9134
2899,142,11519
2900,142,12785
2901,142,15090
2902,142,15363
2903,142,17436
2904,142,18827
2905,143,3002
2906,143,3112
2907,143,3453
2908,143,3514
2909,143,7370
2910,143,13908
2911,143,17526
2912,144,4287
2913,144,12680
2914,145,469
2915,145,1438
2916,145,2335
2917,145,3171
2918,145,3281
2919,145,4548
2920,145,5000
2921,145,5372
2922,145,5743
2923,145,7537
2924,145,7721
2925,145,8890
