,LIMIT_BAL,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,MARRIAGE_0,MARRIAGE_1,MARRIAGE_2,MARRIAGE_3,EDUCATION_0,EDUCATION_1,EDUCATION_2,EDUCATION_3,EDUCATION_4,EDUCATION_5,EDUCATION_6,SEX_1,SEX_2,class
163,330000,37,-1,-1,-1,-1,-2,-2,8447,-1,176,0,0,0,0,177,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
164,30000,48,0,0,0,0,0,0,29434,28960,29022,29201,29553,29693,1465,2000,1033,1200,1055,530,0,1,0,0,0,0,0,1,0,0,0,1,0,0
165,20000,55,0,0,0,2,0,0,69257,70055,18997,10404,11170,380,2400,1833,1100,2300,0,400,0,0,1,0,0,0,0,0,0,1,0,1,0,1
166,50000,27,0,0,0,-1,-1,-2,25140,23936,11107,1210,0,0,1252,1093,1210,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
167,10000,22,0,0,0,0,0,-2,9791,7052,6816,5210,0,0,1275,2500,1000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
168,140000,27,0,0,0,2,2,2,119692,91710,91744,70832,70768,71755,5000,8000,0,8000,3000,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
169,50000,46,0,0,0,-1,-1,-1,49046,49221,46505,6991,4809,1890,2185,2938,6996,4809,1890,6890,0,1,0,0,0,0,1,0,0,0,0,1,0,0
170,150000,26,2,2,2,2,2,0,69716,72156,70507,59123,39386,20561,5211,111,2371,0,702,341,0,1,0,0,0,1,0,0,0,0,0,0,1,1
171,220000,27,-1,-1,-1,-1,-1,-1,3352,3352,3352,3352,3352,3352,3352,3352,3352,3352,3352,3352,0,0,1,0,0,1,0,0,0,0,0,0,1,1
172,360000,47,1,2,0,0,2,0,366577,345484,354469,187836,186172,189759,0,14148,11500,0,5324,5500,0,0,1,0,0,1,0,0,0,0,0,0,1,0
173,310000,29,0,0,0,0,0,0,26597,27141,25567,21794,20911,14023,1732,1408,1209,622,600,748,0,1,0,0,0,0,1,0,0,0,0,0,1,0
174,200000,36,0,0,2,2,2,0,2346,4802,4579,5840,5603,6352,2500,0,1500,0,1000,1000,0,1,0,0,0,1,0,0,0,0,0,1,0,1
175,90000,33,0,0,0,2,2,2,33035,34178,36133,38240,37325,39725,2000,2500,3000,0,3000,2000,0,0,1,0,0,1,0,0,0,0,0,0,1,1
176,50000,27,2,0,0,0,0,0,48387,47637,48479,18616,19196,17906,2300,2100,1000,1000,1000,680,0,0,1,0,0,0,1,0,0,0,0,1,0,1
177,280000,33,0,0,0,0,0,-1,71174,66228,39379,13409,40854,2930,2290,1304,1000,29485,2930,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
178,160000,32,-1,-1,-1,-1,0,0,2507,798,-2,2319,1523,-2,800,0,2321,4,0,801,0,0,1,0,0,1,0,0,0,0,0,1,0,0
179,80000,24,1,-2,-2,-1,-1,-1,0,159,0,110,-390,1104,159,0,110,390,1884,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
180,210000,46,-1,-1,-1,0,0,-1,15655,3918,29881,24247,21664,1556,4854,30366,0,433,1556,14047,0,0,1,0,0,1,0,0,0,0,0,0,1,1
181,260000,34,0,0,0,0,0,0,176688,179281,180957,165911,169863,71403,6929,5088,4138,4789,2450,1507,0,1,0,0,0,0,1,0,0,0,0,1,0,0
182,90000,31,2,2,2,0,0,2,90322,92257,89939,91176,91331,87588,4300,0,3656,7100,0,7200,0,0,1,0,0,1,0,0,0,0,0,1,0,1
183,150000,27,0,0,0,2,0,0,89302,90745,96314,87862,79936,76971,4200,8000,14,3000,4500,3000,0,0,1,0,0,0,1,0,0,0,0,0,1,0
184,80000,29,0,0,0,0,0,0,78265,79364,73622,75092,75976,77511,3070,2623,2644,2743,2783,2909,0,1,0,0,0,0,1,0,0,0,0,1,0,1
185,80000,33,0,0,0,0,2,0,12554,13564,14608,17441,16866,17443,1523,1567,3400,0,1000,1000,0,0,1,0,0,0,1,0,0,0,0,0,1,0
186,60000,24,-1,-1,-1,0,0,-1,836,836,6842,4603,3884,760,836,6842,1000,117,760,10038,0,0,1,0,0,0,1,0,0,0,0,1,0,0
187,20000,34,1,2,2,2,2,0,19381,20359,19360,20421,19832,18052,1600,300,1700,0,804,1000,0,0,1,0,0,0,0,1,0,0,0,0,1,0
188,100000,43,0,0,0,0,0,0,62300,63759,64448,38500,39469,40653,2464,1902,1378,1589,2000,1506,0,0,0,1,0,0,0,1,0,0,0,0,1,0
189,50000,47,2,2,2,0,0,0,39892,42704,34909,33528,16205,16593,3600,5,1309,800,800,750,0,1,0,0,0,0,0,1,0,0,0,1,0,1
190,20000,33,-1,0,0,0,0,0,3010,1603,19980,19983,20066,19855,1272,19288,681,917,1000,889,0,0,1,0,0,0,1,0,0,0,0,1,0,0
191,480000,46,0,0,0,0,0,2,277803,287770,296399,314867,331653,324093,16000,15000,25000,22000,5000,10000,0,1,0,0,0,0,0,1,0,0,0,1,0,0
192,130000,25,0,0,0,0,0,0,119703,122967,125101,54560,52681,44529,5200,5301,3000,2000,5000,13801,0,1,0,0,0,0,1,0,0,0,0,0,1,0
193,180000,37,0,0,0,0,0,0,107337,48433,46325,47354,48323,49416,2000,1771,1800,1750,1893,2000,0,1,0,0,0,0,1,0,0,0,0,0,1,0
194,70000,34,0,0,0,0,0,0,43071,47338,51424,45121,5515,10424,5000,5000,5000,5000,5000,5000,0,1,0,0,0,0,0,1,0,0,0,0,1,0
195,240000,25,0,0,-2,-2,-2,-2,24640,0,0,0,0,0,1700,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
196,140000,29,0,0,0,0,0,0,100064,95224,104440,88467,71519,63150,6029,30000,7981,3000,3000,3000,0,1,0,0,0,0,1,0,0,0,0,0,1,0
197,200000,50,-1,-1,-1,-1,0,0,2119,1662,2482,19272,22388,21105,1662,2482,19272,10004,10000,3471,0,1,0,0,0,1,0,0,0,0,0,0,1,0
198,200000,26,-1,0,0,0,0,0,32938,25985,19496,16104,28666,18215,3000,1241,5000,16831,1000,1000,0,0,1,0,0,1,0,0,0,0,0,0,1,0
199,150000,32,-1,-1,-1,-1,-1,-1,1437,162,116,162,530,367,162,116,162,530,367,111,0,0,1,0,0,0,0,1,0,0,0,1,0,0
200,300000,31,0,0,0,0,0,0,92235,67283,65059,147613,236687,237105,4505,6039,100000,100000,8600,8500,0,0,1,0,0,0,0,1,0,0,0,0,1,0
201,350000,65,-1,-1,-1,-1,-1,-1,188,188,187,698,188,183,188,187,700,188,183,1305,0,1,0,0,0,0,0,1,0,0,0,1,0,0
202,290000,41,0,0,2,0,0,0,4783,7239,6957,4954,7221,6988,2552,0,1000,5000,2500,3659,0,1,0,0,0,0,1,0,0,0,0,0,1,0
203,110000,35,-1,2,-1,0,0,-1,549,179,1166,790,806,1729,0,1166,0,446,1729,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
204,180000,30,0,0,2,0,0,0,149218,217602,96169,70083,59509,78312,10915,5,5050,10000,20000,2000,0,1,0,0,0,0,1,0,0,0,0,0,1,0
205,140000,46,-1,-1,-1,-1,-1,-1,264,1024,264,1024,264,264,1024,528,1024,264,264,414,0,1,0,0,0,0,1,0,0,0,0,0,1,0
206,30000,23,0,0,0,0,-1,-1,2277,3158,4080,5080,150,178,1078,1000,1000,150,178,300,0,0,1,0,0,0,0,1,0,0,0,0,1,0
207,110000,25,0,0,0,0,0,0,51139,53797,56394,58341,60242,62234,3500,3500,3500,3000,3000,3000,0,0,1,0,0,1,0,0,0,0,0,1,0,0
208,240000,45,-2,-2,-2,-2,-2,-2,103344,0,0,0,0,0,0,0,0,0,0,73826,0,0,1,0,0,1,0,0,0,0,0,0,1,0
209,120000,23,0,0,0,0,0,0,118063,120851,120013,77539,77333,79113,4700,3538,3000,3000,3000,5000,0,0,1,0,0,0,1,0,0,0,0,0,1,0
210,460000,31,0,0,2,0,0,0,4533,9023,8317,12338,12744,12397,5002,1,5002,1001,3,733,0,0,1,0,0,1,0,0,0,0,0,1,0,0
211,230000,39,1,-1,2,0,0,-1,-430,16659,1982,1982,991,5400,18675,0,991,0,5400,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
212,20000,30,0,0,0,0,0,0,19082,19691,19932,19904,19549,19920,1314,1405,1157,802,790,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
213,20000,23,0,0,0,-2,-2,-1,11967,5252,-340,-780,-780,780,1031,650,0,0,1560,150,0,0,1,0,0,1,0,0,0,0,0,0,1,0
214,50000,29,0,0,0,-2,-2,-2,1972,2524,0,0,0,0,2500,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
215,80000,46,1,-2,-2,-2,-2,-1,0,0,0,0,0,650,0,0,0,0,650,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
216,310000,26,0,0,0,0,0,0,87717,93707,83632,81133,75499,73540,9156,2782,4013,2688,2651,2652,0,0,1,0,0,0,1,0,0,0,0,0,1,0
217,250000,44,-1,-1,-1,-1,-1,0,3704,5303,25959,6354,2994,5360,5319,26036,6373,3000,4376,3609,0,1,0,0,0,1,0,0,0,0,0,1,0,0
218,110000,28,0,0,0,0,0,0,65024,61848,57944,53857,35036,31973,2500,2900,2000,2000,2000,2000,0,0,1,0,0,1,0,0,0,0,0,0,1,0
219,250000,31,1,-2,-2,-2,-2,-2,-129,-129,-329,-329,-329,-529,0,200,0,0,200,86,0,0,1,0,0,1,0,0,0,0,0,0,1,0
220,30000,35,2,2,2,2,2,0,23785,20946,23785,24422,23688,19626,0,3500,1319,0,800,1610,0,1,0,0,0,0,1,0,0,0,0,0,1,1
221,70000,25,0,0,0,2,2,0,70488,51152,35122,28633,28039,28621,2000,4500,1200,0,1200,1185,0,0,1,0,0,0,1,0,0,0,0,0,1,0
222,220000,39,3,2,0,0,0,2,184140,187089,189680,193561,205161,205477,7500,7100,7203,15000,3500,4500,0,0,1,0,0,1,0,0,0,0,0,1,0,1
223,130000,39,-2,-1,-1,-1,-1,-1,957,6214,1625,728,2464,1139,6220,1628,730,2466,1145,650,0,1,0,0,0,0,0,1,0,0,0,1,0,0
224,150000,38,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
225,60000,25,0,0,0,0,0,0,57174,58559,60586,39144,39615,39334,3000,3800,3300,1900,1600,1500,0,0,1,0,0,1,0,0,0,0,0,0,1,0
226,110000,24,0,0,0,0,0,0,91915,92168,90705,40086,41449,42260,3800,3818,1426,2000,2000,3261,0,0,1,0,0,0,1,0,0,0,0,1,0,0
227,10000,35,0,0,0,0,0,0,7536,8152,8779,9379,9565,9062,1136,1153,1143,329,418,180,0,1,0,0,0,0,0,1,0,0,0,1,0,1
228,170000,33,-1,2,2,-1,-1,-2,917,917,0,2038,0,0,0,0,2038,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
229,90000,25,0,0,0,0,0,0,44727,42751,43421,45878,46054,47252,2000,1851,3500,1519,2000,2000,0,0,1,0,0,0,1,0,0,0,0,0,1,0
230,50000,25,1,3,2,2,0,0,52207,51067,51278,49425,30113,29644,0,2536,13,1199,1058,1073,0,1,0,0,0,0,1,0,0,0,0,0,1,0
231,50000,33,0,0,0,0,0,0,16149,13662,14675,14967,15282,15585,1223,1236,528,548,550,569,0,1,0,0,0,0,1,0,0,0,0,1,0,0
232,80000,35,1,2,2,2,2,2,68423,70002,71389,73788,74463,72834,3300,3100,4204,2790,0,3043,0,1,0,0,0,0,0,1,0,0,0,0,1,1
233,350000,35,-1,-1,2,-1,-1,-1,439,884,421,267,575,932,884,0,267,575,932,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
234,30000,41,0,0,0,0,0,0,26480,27529,28783,28312,28159,28870,1481,1735,994,2003,1180,1238,0,1,0,0,0,1,0,0,0,0,0,0,1,0
235,280000,39,-1,-1,-1,0,0,0,1466,1466,25482,24942,23944,23068,1473,25489,1348,816,934,20007,0,1,0,0,0,0,0,1,0,0,0,1,0,0
236,230000,40,-1,-1,-2,-1,-1,-2,1163,0,1487,826,-4,-4,0,1487,830,0,0,1342,0,1,0,0,0,1,0,0,0,0,0,0,1,0
237,10000,22,0,-1,0,0,0,0,14896,12011,7929,7693,6838,3486,7000,4000,207,229,70,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
238,200000,35,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,28027,0,1,0,0,0,0,1,0,0,0,0,1,0,0
239,80000,26,0,0,0,0,0,0,84488,83593,72883,67337,60807,59088,2871,2727,3170,1940,2200,1700,0,0,1,0,0,1,0,0,0,0,0,1,0,0
240,280000,39,2,0,0,0,0,0,130549,131955,134910,139280,139188,271388,5000,5000,6585,6409,6046,3053,0,1,0,0,0,0,1,0,0,0,0,1,0,1
241,50000,28,2,0,0,0,0,0,48508,45951,44013,28094,29138,30625,2500,2000,1200,1500,2000,1500,0,0,1,0,0,1,0,0,0,0,0,1,0,1
242,50000,33,0,0,0,0,0,0,28086,29088,25692,24336,20243,18995,1500,2000,1410,1000,1000,1000,0,1,0,0,0,0,1,0,0,0,0,1,0,0
243,200000,47,-2,-2,-2,-2,-2,-2,0,9661,0,23648,575,847,9661,218,23648,575,847,249,0,1,0,0,0,0,0,1,0,0,0,1,0,0
244,180000,33,-1,-1,-1,-1,0,0,3316,3385,6186,6695,7173,5094,3446,6186,6695,4000,955,2401,0,0,1,0,0,0,1,0,0,0,0,0,1,0
245,50000,43,0,0,0,0,-2,-2,34326,34110,3552,0,0,0,3000,3505,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
246,80000,51,0,0,0,0,0,0,77499,77838,77790,80528,23567,25171,3000,3013,4000,2000,2000,2000,0,0,1,0,0,0,0,1,0,0,0,0,1,0
247,70000,34,0,0,0,0,0,-1,59841,60021,58476,20717,11473,22021,2610,1366,414,229,22021,668,0,1,0,0,0,0,1,0,0,0,0,1,0,0
248,80000,22,2,0,0,0,0,0,73954,77526,99205,74016,48043,48545,5400,3451,3577,2000,1800,1800,0,0,1,0,0,0,1,0,0,0,0,0,1,1
249,20000,40,1,2,2,2,3,2,8545,10177,10467,11987,11503,11175,1923,600,2000,0,0,1000,0,0,1,0,0,0,1,0,0,0,0,1,0,1
250,60000,26,0,0,0,0,0,0,57171,58656,53271,54331,55513,56898,2464,1932,1944,2057,2351,1963,0,0,1,0,0,0,1,0,0,0,0,0,1,0
251,60000,29,0,0,0,-1,-1,-1,4134,3596,3801,694,531,531,1200,1000,2694,531,531,681,0,0,0,1,0,0,1,0,0,0,0,0,1,0
252,230000,70,-1,0,0,0,0,0,183500,147525,147391,149904,151816,103443,7000,5500,7000,6066,4000,5000,0,1,0,0,0,0,0,1,0,0,0,0,1,1
253,50000,32,0,0,0,0,0,0,33231,34544,35976,15996,32714,16720,1868,2300,1239,600,600,600,0,1,0,0,0,0,0,1,0,0,0,0,1,1
254,80000,36,0,0,0,0,0,0,63908,55028,44654,42464,38320,40586,10051,5013,3044,5006,5012,5046,0,0,0,1,0,0,1,0,0,0,0,0,1,0
255,50000,28,1,2,0,0,0,0,51068,46027,45769,46677,47668,50764,0,3154,1669,1741,3900,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
256,200000,48,-2,-2,-1,-1,0,0,2233,6731,1374,24836,23348,7058,6734,1374,74836,0,250,55892,0,1,0,0,0,0,1,0,0,0,0,0,1,0
257,20000,25,-1,-1,-1,-1,-1,-2,390,390,1128,19780,0,0,390,1128,19780,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
258,20000,24,2,2,2,2,2,2,16276,16715,18327,17735,19446,18988,1000,2200,0,2000,0,1200,0,0,1,0,0,0,1,0,0,0,0,1,0,0
259,20000,35,2,2,2,-1,0,0,20547,17089,15824,17840,18140,0,1250,0,30000,500,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
260,120000,33,-1,-1,-1,-1,-1,-1,1336,-5,500,500,150,150,0,505,500,150,150,941,0,1,0,0,0,0,1,0,0,0,0,1,0,0
261,430000,28,0,0,0,0,0,0,406995,438832,312608,341552,345532,339050,40000,30000,35000,30000,20019,40000,0,0,1,0,0,1,0,0,0,0,0,1,0,0
262,230000,29,0,0,0,0,0,0,33988,32803,32166,79780,58886,42295,2500,3007,51780,2025,1560,747,0,0,1,0,0,1,0,0,0,0,0,0,1,0
263,360000,30,0,0,-1,-1,-1,-1,82195,99961,7968,1816,5549,1234,20500,8007,1825,5563,1240,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
264,360000,58,-2,-1,-1,-2,-2,-2,0,600,0,0,0,1459,600,0,0,0,1459,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
265,230000,34,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
266,200000,39,-1,0,0,0,0,0,145687,146519,144315,130807,124688,122518,7627,4631,5066,5033,5007,5125,0,1,0,0,0,0,0,1,0,0,0,0,1,0
267,250000,47,-2,-2,-2,-2,-2,-2,8996,18069,7966,3470,3128,2966,18069,7966,3470,3128,2966,3419,0,1,0,0,0,0,1,0,0,0,0,1,0,0
268,90000,24,0,0,0,0,0,2,86422,89710,70681,73595,90755,53692,5000,3300,22837,3300,0,1650,0,1,0,0,0,0,1,0,0,0,0,0,1,0
269,70000,34,0,0,0,0,0,0,63580,64688,66566,56942,58986,61031,3000,3002,2500,3000,3000,2502,0,1,0,0,0,0,0,1,0,0,0,1,0,0
270,200000,30,0,0,0,0,0,0,183464,184391,169311,165686,162639,165627,7197,7035,7032,6008,7002,6523,0,0,1,0,0,0,1,0,0,0,0,1,0,0
271,80000,25,0,0,0,0,0,0,81003,85894,87061,89008,93523,80288,8213,3491,3508,19523,3288,1570,0,0,1,0,0,0,1,0,0,0,0,0,1,1
272,50000,32,2,0,0,-1,0,-1,47858,49223,42589,639,4639,2312,2500,3000,7000,4000,2413,2000,0,1,0,0,0,1,0,0,0,0,0,0,1,1
273,120000,23,0,0,0,0,0,0,38842,38973,37708,4293,4305,5128,2300,1200,1000,1000,888,60000,0,0,1,0,0,0,1,0,0,0,0,0,1,0
274,100000,26,2,0,0,0,0,0,107643,109895,93420,73119,73642,71579,4048,3105,2700,2510,2703,2700,0,0,1,0,0,0,0,1,0,0,0,1,0,1
275,50000,38,0,0,0,0,0,0,50312,50145,49386,19818,18540,19109,6000,3120,4300,1000,1000,1000,0,1,0,0,0,0,0,1,0,0,0,0,1,0
276,50000,43,0,0,0,0,0,0,24443,24391,23595,22590,21788,21949,1800,1400,800,1000,900,900,0,0,0,1,0,0,0,1,0,0,0,0,1,0
277,30000,38,-1,0,-1,-1,-1,-2,497,1169,220,1705,0,0,1001,220,1705,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
278,90000,34,0,0,0,0,0,0,30026,29239,14027,13559,14331,14948,2000,1518,1500,1000,1000,1000,0,0,1,0,0,0,1,0,0,0,0,0,1,0
279,140000,27,0,0,0,0,0,0,130905,122390,122024,112367,67820,66595,6067,6723,4069,5000,3200,3000,0,0,1,0,0,1,0,0,0,0,0,1,0,0
280,180000,47,-1,-1,-1,-1,-1,0,107,825,7609,825,1650,825,825,7609,825,1650,0,8214,0,1,0,0,0,0,1,0,0,0,0,0,1,0
281,50000,26,1,2,2,2,2,3,18253,20539,20616,20977,23287,22637,2900,700,1000,2970,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
282,20000,38,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
283,80000,44,-1,-1,-1,-1,-1,-1,14686,3673,11285,500,500,6155,3673,11285,500,500,6155,1440,0,1,0,0,0,1,0,0,0,0,0,0,1,0
284,360000,38,-1,-1,-1,-1,0,0,6904,-507,751,15369,7845,6786,0,1502,15369,200,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
285,50000,47,1,2,0,0,0,2,16217,15664,16693,17407,18660,19115,0,1586,1300,1546,900,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
286,200000,33,0,0,0,0,0,0,66471,67010,67627,68085,69445,71242,2387,2485,2414,2434,2863,3000,0,0,1,0,0,1,0,0,0,0,0,1,0,0
287,360000,32,-1,-1,-2,-2,-2,-2,2500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
288,200000,34,0,0,0,0,0,0,67002,76429,94564,95859,99593,101834,10000,18900,3000,4524,3084,3242,0,0,1,0,0,1,0,0,0,0,0,1,0,0
289,140000,27,1,2,2,0,0,0,139058,140243,132693,135638,132105,134851,4900,0,5200,5000,5100,4800,0,1,0,0,0,0,1,0,0,0,0,0,1,0
290,180000,27,-2,-2,-2,-2,-2,-2,349,1257,1097,243,323,155,1260,1104,243,323,155,209,1,0,0,0,0,0,0,1,0,0,0,1,0,1
291,210000,49,0,0,0,0,0,0,27984,27686,29209,28326,26198,25020,1500,2000,1500,1000,1500,1300,0,1,0,0,0,0,0,1,0,0,0,1,0,0
292,280000,31,-2,-2,-2,-2,-2,-2,0,0,0,787,1233,0,0,0,787,1233,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
293,50000,53,0,0,-1,-1,-1,2,20225,21190,90,390,1080,540,1800,90,690,1080,0,780,0,1,0,0,0,0,0,1,0,0,0,0,1,0
294,200000,34,-2,-2,-2,-2,-2,-2,1242,4006,941,2357,2945,1143,4034,945,2366,2947,1143,744,0,1,0,0,0,1,0,0,0,0,0,1,0,0
295,500000,40,0,0,0,0,0,0,264961,237006,139311,128095,181304,219929,20078,30141,30000,60000,50000,30000,0,0,1,0,0,0,0,1,0,0,0,0,1,0
296,20000,50,1,2,2,2,0,0,18206,18217,19930,780,780,0,1000,3000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
297,140000,50,-1,2,-1,-1,-1,-1,845,845,1690,0,1690,0,0,1690,0,1690,0,845,0,1,0,0,0,0,0,1,0,0,0,0,1,1
298,260000,33,2,2,2,2,2,2,128352,131768,128251,142480,145630,150147,7000,0,18000,7000,7000,5500,0,0,1,0,0,1,0,0,0,0,0,1,0,0
299,50000,36,2,2,2,2,2,2,32899,34076,34522,33668,35323,36588,2000,1300,0,2200,2000,1500,0,0,1,0,0,0,1,0,0,0,0,1,0,1
300,70000,23,-1,0,0,0,0,0,3082,4370,9353,15282,20400,12915,1500,5353,6282,6342,2055,3257,0,0,1,0,0,0,1,0,0,0,0,0,1,0
301,110000,36,0,0,0,0,0,0,114097,109609,87374,49525,49225,48968,5620,9860,1741,1702,1736,1894,0,1,0,0,0,0,0,1,0,0,0,0,1,0
302,120000,28,0,0,0,0,0,0,35220,38036,38746,40107,41464,42680,3700,1640,2000,2000,2000,1800,0,0,1,0,0,1,0,0,0,0,0,1,0,0
303,130000,38,2,2,0,0,0,0,114726,107602,106907,94152,96365,97413,20,4544,3200,3500,3585,2519,0,0,1,0,0,0,0,1,0,0,0,1,0,1
304,60000,23,0,0,0,0,0,0,21295,22629,23338,23810,25418,26050,1679,1388,860,2000,1055,2000,0,0,1,0,0,0,1,0,0,0,0,0,1,0
305,90000,23,0,0,0,0,2,0,60374,57829,59492,68365,66832,69248,3000,2600,10000,0,3500,4000,0,0,1,0,0,1,0,0,0,0,0,0,1,0
306,180000,42,1,-2,-2,-2,-2,-2,0,0,0,0,0,1031,0,0,0,0,1031,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
307,100000,25,2,0,0,2,0,0,97570,87923,91078,86433,65149,64810,4100,5514,2500,3000,4000,3000,0,0,1,0,0,1,0,0,0,0,0,0,1,1
308,310000,38,1,-2,-2,-2,-2,-1,0,0,0,0,0,69,0,0,0,0,69,500,0,1,0,0,0,1,0,0,0,0,0,0,1,1
309,50000,25,0,0,0,0,0,0,48213,47750,46153,45572,45412,44985,1800,1700,1585,2000,2000,1600,0,1,0,0,0,0,1,0,0,0,0,1,0,0
310,240000,49,-2,-1,2,-1,-1,-1,0,2353,2135,3305,0,5370,2421,0,3305,0,5370,4605,0,1,0,0,0,0,1,0,0,0,0,0,1,0
311,100000,56,1,2,0,0,2,2,28625,27969,28812,31134,30444,32460,0,1500,2700,0,2400,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
312,200000,51,0,0,0,0,0,0,99036,99625,99016,101661,103011,103384,3520,4500,5200,4500,3950,4300,0,1,0,0,0,0,0,1,0,0,0,0,1,0
313,70000,28,0,0,2,0,0,0,24510,25807,26578,27826,29712,30563,2000,1500,2000,2500,1500,1200,0,0,1,0,0,0,1,0,0,0,0,1,0,0
314,360000,25,-1,-1,-1,-1,-1,-1,20952,12590,3479,3435,8870,2020,12590,3479,3446,8870,2020,27043,0,0,1,0,0,0,1,0,0,0,0,0,1,0
315,60000,25,0,0,0,2,2,2,24066,24786,27050,26317,28200,28762,1414,2678,0,2310,1173,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
316,100000,28,0,0,0,0,0,0,32480,33237,34300,35623,35515,36413,1600,1600,1901,1275,1470,1400,0,0,1,0,0,0,1,0,0,0,0,1,0,0
317,500000,34,-1,-1,-1,-1,-1,-1,1895,1086,740,0,1868,1883,1086,740,0,1868,1883,621,0,1,0,0,0,1,0,0,0,0,0,1,0,0
318,300000,50,0,0,0,0,0,0,23436,22055,18497,8426,11291,14449,1350,2008,301,3000,5000,5000,0,1,0,0,0,0,1,0,0,0,0,0,1,0
319,40000,24,-1,2,-1,-1,0,0,5496,698,400,25289,24435,2201,0,400,25289,0,0,1329,0,0,1,0,0,0,0,1,0,0,0,0,1,0
320,70000,32,2,2,2,0,0,2,23741,26021,24419,23541,10576,6985,4000,0,2000,1000,0,4000,0,0,1,0,0,0,0,1,0,0,0,0,1,1
321,240000,44,-1,-1,-1,-1,0,-1,24469,11511,4670,17480,5489,7740,11511,4670,17480,0,7740,6788,0,1,0,0,0,0,0,1,0,0,0,0,1,0
322,180000,49,0,0,0,0,0,0,56677,35062,32721,32627,28272,26984,1600,1600,1500,1000,968,1000,0,0,1,0,0,0,1,0,0,0,0,0,1,0
323,360000,38,-1,-1,-1,-2,-2,-2,176,252,0,0,0,0,252,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
324,50000,25,0,0,0,0,0,0,24408,25169,13368,14142,14911,15660,1300,1500,1000,1000,1000,1000,0,0,1,0,0,0,1,0,0,0,0,0,1,0
325,100000,41,-1,2,2,-1,0,0,2427,1225,935,5362,4082,-75,935,0,5362,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
326,50000,21,0,0,0,0,0,0,1211,3173,7076,7729,9442,9887,2000,4000,2000,2000,1000,2000,0,0,1,0,0,0,0,0,0,1,0,0,1,0
327,80000,42,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
328,10000,44,0,0,2,0,0,0,6696,9080,8794,9604,9604,9800,2668,0,1192,0,196,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
329,310000,33,0,0,0,0,0,0,71855,72440,63399,59912,45740,44325,5000,5000,3000,25000,3000,2000,0,0,1,0,0,1,0,0,0,0,0,0,1,0
330,80000,27,0,0,-1,0,0,0,18094,6942,26855,23287,20885,17595,1034,27318,1407,429,417,200,0,1,0,0,0,0,0,1,0,0,0,0,1,0
